Mine,ForecastDate,Horizonte,Scenario,Pred,Naive_Pred,Lower,Upper,Origin_Prod,Mine_Size,Size_Label,Company_Size,Segment,Cu_Regime
andacollo,2026-01-01,1,bear,2.8680718846707975,5.487,1.4190718846707975,3.9350718846707977,5.487,0,Small,1,SmallMed,0.2
andacollo,2026-03-01,3,bear,2.6970718846707973,5.487,1.9090718846707977,3.875071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2026-06-01,6,bear,6.156071884670798,5.487,3.678071884670798,4.765071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2026-09-01,9,bear,2.2380718846707977,5.487,1.2170718846707975,3.8570718846707974,5.487,0,Small,1,SmallMed,0.2
andacollo,2026-12-01,12,bear,12.813071884670798,5.487,3.398071884670798,3.9660718846707974,5.487,0,Small,1,SmallMed,0.2
andacollo,2027-06-01,18,bear,12.536071884670799,5.487,3.0280718846707977,4.282071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2027-12-01,24,bear,17.658071884670797,5.487,4.688071884670798,3.824071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2028-06-01,30,bear,11.608071884670798,5.487,3.1870718846707975,3.470071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2028-12-01,36,bear,26.7500718846708,5.487,5.322071884670797,3.3710718846707977,5.487,0,Small,1,SmallMed,0.2
andacollo,2029-06-01,42,bear,27.483071884670796,5.487,4.980071884670798,3.7510718846707976,5.487,0,Small,1,SmallMed,0.2
andacollo,2029-12-01,48,bear,20.920071884670797,5.487,4.459071884670798,3.0650718846707976,5.487,0,Small,1,SmallMed,0.2
andacollo,2030-06-01,54,bear,22.970071884670798,5.487,5.060071884670798,3.186071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2030-12-01,60,bear,21.405071884670797,5.487,6.136071884670797,3.3490718846707974,5.487,0,Small,1,SmallMed,0.2
andacollo,2031-12-01,72,bear,22.545071884670797,5.487,5.011071884670797,3.018071884670798,5.487,0,Small,1,SmallMed,0.2
andacollo,2032-12-01,84,bear,18.699071884670797,5.487,5.012071884670798,3.1260718846707976,5.487,0,Small,1,SmallMed,0.2
andina,2026-01-01,1,bear,16.289725648118214,24.069,10.335725648118212,22.952725648118214,24.069,3,Colossal,2,LargeColossal,0.2
andina,2026-03-01,3,bear,12.324725648118212,24.069,6.651725648118212,24.506725648118213,24.069,3,Colossal,2,LargeColossal,0.2
andina,2026-06-01,6,bear,60.12672564811821,24.069,34.50172564811821,25.366725648118216,24.069,3,Colossal,2,LargeColossal,0.2
andina,2026-09-01,9,bear,11.711725648118213,24.069,8.386725648118212,24.734725648118214,24.069,3,Colossal,2,LargeColossal,0.2
andina,2026-12-01,12,bear,54.100725648118214,24.069,36.16372564811821,24.412725648118215,24.069,3,Colossal,2,LargeColossal,0.2
andina,2027-06-01,18,bear,58.48672564811821,24.069,28.623725648118214,25.642725648118216,24.069,3,Colossal,2,LargeColossal,0.2
andina,2027-12-01,24,bear,56.04172564811821,24.069,32.13172564811821,24.371725648118215,24.069,3,Colossal,2,LargeColossal,0.2
andina,2028-06-01,30,bear,58.92972564811821,24.069,26.889725648118215,24.401725648118212,24.069,3,Colossal,2,LargeColossal,0.2
andina,2028-12-01,36,bear,76.53472564811821,24.069,35.57172564811821,24.872725648118212,24.069,3,Colossal,2,LargeColossal,0.2
andina,2029-06-01,42,bear,112.38672564811822,24.069,47.51572564811821,26.807725648118215,24.069,3,Colossal,2,LargeColossal,0.2
andina,2029-12-01,48,bear,116.62972564811821,24.069,46.90772564811821,25.857725648118215,24.069,3,Colossal,2,LargeColossal,0.2
andina,2030-06-01,54,bear,118.8307256481182,24.069,50.94672564811821,25.144725648118214,24.069,3,Colossal,2,LargeColossal,0.2
andina,2030-12-01,60,bear,116.62472564811821,24.069,48.22872564811821,25.423725648118214,24.069,3,Colossal,2,LargeColossal,0.2
andina,2031-12-01,72,bear,121.3757256481182,24.069,48.27372564811821,26.126725648118214,24.069,3,Colossal,2,LargeColossal,0.2
andina,2032-12-01,84,bear,116.8667256481182,24.069,47.52772564811821,24.436725648118212,24.069,3,Colossal,2,LargeColossal,0.2
antucoya,2026-01-01,1,bear,6.945713037216917,8.211,6.4357130372169165,8.144713037216917,8.211,1,Medium,1,SmallMed,0.2
antucoya,2026-03-01,3,bear,6.730713037216916,8.211,5.835713037216917,7.985713037216917,8.211,1,Medium,1,SmallMed,0.2
antucoya,2026-06-01,6,bear,14.645713037216916,8.211,9.850713037216916,13.233713037216917,8.211,1,Medium,1,SmallMed,0.2
antucoya,2026-09-01,9,bear,6.294713037216916,8.211,4.404713037216917,8.203713037216918,8.211,1,Medium,1,SmallMed,0.2
antucoya,2026-12-01,12,bear,17.405713037216916,8.211,12.675713037216918,15.832713037216918,8.211,1,Medium,1,SmallMed,0.2
antucoya,2027-06-01,18,bear,17.150713037216917,8.211,13.055713037216917,16.565713037216916,8.211,1,Medium,1,SmallMed,0.2
antucoya,2027-12-01,24,bear,19.103713037216917,8.211,13.212713037216917,14.725713037216916,8.211,1,Medium,1,SmallMed,0.2
antucoya,2028-06-01,30,bear,17.824713037216917,8.211,12.598713037216918,16.617713037216916,8.211,1,Medium,1,SmallMed,0.2
antucoya,2028-12-01,36,bear,21.473713037216918,8.211,13.711713037216917,14.076713037216917,8.211,1,Medium,1,SmallMed,0.2
antucoya,2029-06-01,42,bear,23.593713037216915,8.211,13.555713037216917,23.696713037216917,8.211,1,Medium,1,SmallMed,0.2
antucoya,2029-12-01,48,bear,20.86971303721692,8.211,15.000713037216917,24.120713037216916,8.211,1,Medium,1,SmallMed,0.2
antucoya,2030-06-01,54,bear,23.226713037216918,8.211,16.13171303721692,28.569713037216918,8.211,1,Medium,1,SmallMed,0.2
antucoya,2030-12-01,60,bear,21.329713037216916,8.211,14.912713037216918,24.11971303721692,8.211,1,Medium,1,SmallMed,0.2
antucoya,2031-12-01,72,bear,20.330713037216917,8.211,14.989713037216918,20.771713037216916,8.211,1,Medium,1,SmallMed,0.2
antucoya,2032-12-01,84,bear,18.807713037216917,8.211,13.789713037216917,33.82371303721692,8.211,1,Medium,1,SmallMed,0.2
atacama kozan,2026-01-01,1,bear,0.9782145014724919,1.067,0.8262145014724919,1.147214501472492,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2026-03-01,3,bear,0.9382145014724919,1.067,0.7152145014724919,1.1722145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2026-06-01,6,bear,2.267214501472492,1.067,2.041214501472492,1.1952145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2026-09-01,9,bear,0.7262145014724919,1.067,0.5892145014724919,1.109214501472492,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2026-12-01,12,bear,3.8192145014724916,1.067,1.8342145014724918,1.2752145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2027-06-01,18,bear,2.711214501472492,1.067,1.6922145014724919,1.2652145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2027-12-01,24,bear,3.409214501472492,1.067,1.8172145014724919,1.244214501472492,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2028-06-01,30,bear,2.611214501472492,1.067,2.058214501472492,1.282214501472492,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2028-12-01,36,bear,3.3872145014724917,1.067,2.0962145014724918,1.2952145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2029-06-01,42,bear,3.954214501472492,1.067,2.6092145014724917,1.2432145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2029-12-01,48,bear,4.3562145014724925,1.067,2.255214501472492,1.2592145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2030-06-01,54,bear,5.141214501472493,1.067,2.364214501472492,1.5212145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2030-12-01,60,bear,5.376214501472492,1.067,2.5892145014724917,1.486214501472492,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2031-12-01,72,bear,5.127214501472492,1.067,2.2622145014724917,1.4732145014724918,1.067,0,Small,0,SmallMed,0.2
atacama kozan,2032-12-01,84,bear,5.532214501472493,1.067,2.2582145014724917,1.522214501472492,1.067,0,Small,0,SmallMed,0.2
candelaria,2026-01-01,1,bear,11.532641661937868,11.228,9.230641661937868,12.929641661937866,11.228,2,Large,1,LargeColossal,0.2
candelaria,2026-03-01,3,bear,12.190641661937867,11.228,6.735641661937868,14.056641661937867,11.228,2,Large,1,LargeColossal,0.2
candelaria,2026-06-01,6,bear,17.498641661937867,11.228,21.248641661937867,16.301641661937868,11.228,2,Large,1,LargeColossal,0.2
candelaria,2026-09-01,9,bear,7.106641661937868,11.228,4.829641661937868,14.840641661937868,11.228,2,Large,1,LargeColossal,0.2
candelaria,2026-12-01,12,bear,31.105641661937867,11.228,22.489641661937867,15.637641661937867,11.228,2,Large,1,LargeColossal,0.2
candelaria,2027-06-01,18,bear,37.96664166193787,11.228,20.78164166193787,16.716641661937867,11.228,2,Large,1,LargeColossal,0.2
candelaria,2027-12-01,24,bear,39.03164166193787,11.228,22.533641661937867,15.700641661937867,11.228,2,Large,1,LargeColossal,0.2
candelaria,2028-06-01,30,bear,36.19864166193787,11.228,21.160641661937866,16.83664166193787,11.228,2,Large,1,LargeColossal,0.2
candelaria,2028-12-01,36,bear,36.66664166193787,11.228,21.562641661937867,16.28764166193787,11.228,2,Large,1,LargeColossal,0.2
candelaria,2029-06-01,42,bear,41.792641661937864,11.228,22.865641661937868,16.75864166193787,11.228,2,Large,1,LargeColossal,0.2
candelaria,2029-12-01,48,bear,56.22364166193787,11.228,22.22964166193787,16.59564166193787,11.228,2,Large,1,LargeColossal,0.2
candelaria,2030-06-01,54,bear,58.792641661937864,11.228,22.413641661937866,15.761641661937867,11.228,2,Large,1,LargeColossal,0.2
candelaria,2030-12-01,60,bear,58.76864166193787,11.228,22.131641661937866,16.754641661937868,11.228,2,Large,1,LargeColossal,0.2
candelaria,2031-12-01,72,bear,59.43464166193787,11.228,21.58964166193787,17.420641661937868,11.228,2,Large,1,LargeColossal,0.2
candelaria,2032-12-01,84,bear,57.08964166193787,11.228,22.384641661937867,17.568641661937868,11.228,2,Large,1,LargeColossal,0.2
caserones,2026-01-01,1,bear,12.097709386873445,15.225,8.590709386873446,15.974709386873446,15.225,2,Large,1,LargeColossal,0.2
caserones,2026-03-01,3,bear,11.106709386873446,15.225,5.487709386873445,15.941709386873445,15.225,2,Large,1,LargeColossal,0.2
caserones,2026-06-01,6,bear,29.578709386873445,15.225,25.520709386873445,16.626709386873443,15.225,2,Large,1,LargeColossal,0.2
caserones,2026-09-01,9,bear,7.134709386873445,15.225,5.780709386873445,15.537709386873445,15.225,2,Large,1,LargeColossal,0.2
caserones,2026-12-01,12,bear,39.878709386873446,15.225,22.853709386873444,19.391709386873444,15.225,2,Large,1,LargeColossal,0.2
caserones,2027-06-01,18,bear,43.747709386873446,15.225,17.909709386873445,20.306709386873447,15.225,2,Large,1,LargeColossal,0.2
caserones,2027-12-01,24,bear,39.25570938687345,15.225,18.517709386873445,22.242709386873447,15.225,2,Large,1,LargeColossal,0.2
caserones,2028-06-01,30,bear,41.83270938687345,15.225,19.995709386873443,24.325709386873445,15.225,2,Large,1,LargeColossal,0.2
caserones,2028-12-01,36,bear,45.564709386873446,15.225,24.300709386873447,24.476709386873445,15.225,2,Large,1,LargeColossal,0.2
caserones,2029-06-01,42,bear,75.45470938687345,15.225,26.607709386873445,25.372709386873446,15.225,2,Large,1,LargeColossal,0.2
caserones,2029-12-01,48,bear,66.75870938687345,15.225,25.446709386873444,23.016709386873444,15.225,2,Large,1,LargeColossal,0.2
caserones,2030-06-01,54,bear,79.85170938687344,15.225,24.758709386873445,26.495709386873443,15.225,2,Large,1,LargeColossal,0.2
caserones,2030-12-01,60,bear,75.19570938687345,15.225,23.924709386873445,28.833709386873444,15.225,2,Large,1,LargeColossal,0.2
caserones,2031-12-01,72,bear,75.77370938687343,15.225,24.861709386873446,33.12170938687345,15.225,2,Large,1,LargeColossal,0.2
caserones,2032-12-01,84,bear,70.19570938687345,15.225,24.301709386873444,28.697709386873445,15.225,2,Large,1,LargeColossal,0.2
centinela,2026-01-01,1,bear,1.6675876881738247,5.308,0.9215876881738251,3.974587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2026-03-01,3,bear,1.769587688173825,5.308,1.4165876881738249,3.6295876881738254,5.308,2,Large,1,LargeColossal,0.2
centinela,2026-06-01,6,bear,23.140587688173824,5.308,9.761587688173824,20.289587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2026-09-01,9,bear,2.152587688173825,5.308,1.649587688173825,4.024587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2026-12-01,12,bear,25.986587688173824,5.308,9.622587688173825,23.270587688173826,5.308,2,Large,1,LargeColossal,0.2
centinela,2027-06-01,18,bear,18.834587688173826,5.308,8.943587688173825,14.483587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2027-12-01,24,bear,27.447587688173826,5.308,10.176587688173825,16.182587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2028-06-01,30,bear,28.846587688173823,5.308,9.913587688173825,23.884587688173823,5.308,2,Large,1,LargeColossal,0.2
centinela,2028-12-01,36,bear,27.151587688173827,5.308,10.491587688173825,22.777587688173824,5.308,2,Large,1,LargeColossal,0.2
centinela,2029-06-01,42,bear,28.187587688173824,5.308,10.679587688173825,25.834587688173826,5.308,2,Large,1,LargeColossal,0.2
centinela,2029-12-01,48,bear,25.708587688173825,5.308,10.487587688173825,27.384587688173823,5.308,2,Large,1,LargeColossal,0.2
centinela,2030-06-01,54,bear,26.313587688173826,5.308,11.471587688173825,25.757587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2030-12-01,60,bear,25.881587688173823,5.308,10.821587688173825,27.600587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2031-12-01,72,bear,26.267587688173826,5.308,10.834587688173825,28.170587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2032-12-01,84,bear,26.408587688173824,5.308,10.871587688173825,27.060587688173825,5.308,2,Large,1,LargeColossal,0.2
centinela,2026-01-01,1,bear,6.120587688173825,16.713,3.6295876881738254,13.318587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2026-03-01,3,bear,6.146587688173825,16.713,3.2015876881738246,15.286587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2026-06-01,6,bear,43.12658768817383,16.713,23.916587688173824,20.519587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2026-09-01,9,bear,8.315587688173824,16.713,5.035587688173825,16.350587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2026-12-01,12,bear,42.950587688173826,16.713,27.170587688173825,18.682587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2027-06-01,18,bear,44.18358768817383,16.713,16.748587688173824,17.124587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2027-12-01,24,bear,50.36458768817383,16.713,22.593587688173827,19.628587688173823,16.713,2,Large,1,LargeColossal,0.2
centinela,2028-06-01,30,bear,54.73158768817383,16.713,23.565587688173824,25.273587688173826,16.713,2,Large,1,LargeColossal,0.2
centinela,2028-12-01,36,bear,50.185587688173825,16.713,25.726587688173826,25.569587688173826,16.713,2,Large,1,LargeColossal,0.2
centinela,2029-06-01,42,bear,82.69058768817384,16.713,27.106587688173825,25.433587688173827,16.713,2,Large,1,LargeColossal,0.2
centinela,2029-12-01,48,bear,84.82958768817383,16.713,26.606587688173825,26.533587688173824,16.713,2,Large,1,LargeColossal,0.2
centinela,2030-06-01,54,bear,82.33858768817383,16.713,26.091587688173824,25.462587688173826,16.713,2,Large,1,LargeColossal,0.2
centinela,2030-12-01,60,bear,81.48858768817382,16.713,24.815587688173824,25.920587688173825,16.713,2,Large,1,LargeColossal,0.2
centinela,2031-12-01,72,bear,80.15958768817383,16.713,25.938587688173826,33.25058768817383,16.713,2,Large,1,LargeColossal,0.2
centinela,2032-12-01,84,bear,79.29058768817383,16.713,26.213587688173824,32.17558768817383,16.713,2,Large,1,LargeColossal,0.2
chuquicamata,2026-01-01,1,bear,14.497180522427277,49.033,8.401180522427277,34.91518052242728,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2026-03-01,3,bear,14.052180522427276,49.033,7.431180522427278,38.081180522427275,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2026-06-01,6,bear,107.44018052242727,49.033,46.70218052242728,53.166180522427275,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2026-09-01,9,bear,20.21018052242728,49.033,10.985180522427276,39.477180522427275,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2026-12-01,12,bear,90.76118052242727,49.033,62.67918052242728,54.62318052242728,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2027-06-01,18,bear,99.04318052242728,49.033,55.05218052242727,67.13318052242727,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2027-12-01,24,bear,105.94618052242727,49.033,85.95418052242727,71.39418052242728,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2028-06-01,30,bear,98.67918052242727,49.033,56.72318052242728,68.93518052242727,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2028-12-01,36,bear,116.26518052242727,49.033,86.56118052242726,77.12518052242727,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2029-06-01,42,bear,213.19018052242728,49.033,93.80218052242726,75.86518052242727,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2029-12-01,48,bear,203.75818052242727,49.033,91.98118052242727,95.84518052242727,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2030-06-01,54,bear,231.50018052242726,49.033,101.31018052242727,88.26618052242728,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2030-12-01,60,bear,228.98918052242726,49.033,92.55318052242727,106.09218052242727,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2031-12-01,72,bear,233.88118052242726,49.033,92.36218052242727,101.73618052242728,49.033,3,Colossal,2,LargeColossal,0.2
chuquicamata,2032-12-01,84,bear,216.97318052242727,49.033,95.96418052242727,115.46718052242727,49.033,3,Colossal,2,LargeColossal,0.2
collahuasi,2026-01-01,1,bear,20.30586644165181,36.159,12.097866441651808,26.279866441651805,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2026-03-01,3,bear,19.67786644165181,36.159,4.381866441651807,26.968866441651805,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2026-06-01,6,bear,35.069866441651804,36.159,52.9308664416518,30.035866441651805,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2026-09-01,9,bear,9.206866441651806,36.159,0.5588664416518068,24.158866441651803,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2026-12-01,12,bear,94.4578664416518,36.159,53.46186644165181,39.358866441651806,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2027-06-01,18,bear,98.6428664416518,36.159,57.5048664416518,42.49486644165181,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2027-12-01,24,bear,95.4498664416518,36.159,59.34086644165181,45.88486644165181,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2028-06-01,30,bear,91.0448664416518,36.159,55.69386644165181,48.6098664416518,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2028-12-01,36,bear,83.0468664416518,36.159,55.83486644165181,48.04686644165181,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2029-06-01,42,bear,98.09086644165181,36.159,57.97786644165181,53.115866441651804,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2029-12-01,48,bear,135.8188664416518,36.159,58.59886644165181,51.553866441651806,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2030-06-01,54,bear,158.20986644165183,36.159,59.532866441651805,49.529866441651805,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2030-12-01,60,bear,163.15586644165182,36.159,62.806866441651806,60.47786644165181,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2031-12-01,72,bear,161.45486644165183,36.159,65.6998664416518,59.187866441651806,36.159,3,Colossal,2,LargeColossal,0.2
collahuasi,2032-12-01,84,bear,158.51886644165182,36.159,67.3028664416518,58.184866441651806,36.159,3,Colossal,2,LargeColossal,0.2
el abra,2026-01-01,1,bear,8.104413055088845,7.62,7.562413055088846,9.504413055088845,7.62,1,Medium,2,SmallMed,0.2
el abra,2026-03-01,3,bear,7.557413055088846,7.62,7.332413055088845,9.268413055088844,7.62,1,Medium,2,SmallMed,0.2
el abra,2026-06-01,6,bear,15.589413055088846,7.62,9.365413055088846,10.260413055088845,7.62,1,Medium,2,SmallMed,0.2
el abra,2026-09-01,9,bear,6.8354130550888454,7.62,6.002413055088845,9.478413055088845,7.62,1,Medium,2,SmallMed,0.2
el abra,2026-12-01,12,bear,17.679413055088844,7.62,9.156413055088844,10.216413055088845,7.62,1,Medium,2,SmallMed,0.2
el abra,2027-06-01,18,bear,17.376413055088847,7.62,8.617413055088845,8.962413055088845,7.62,1,Medium,2,SmallMed,0.2
el abra,2027-12-01,24,bear,19.401413055088845,7.62,8.348413055088844,8.971413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2028-06-01,30,bear,18.951413055088846,7.62,8.318413055088845,9.586413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2028-12-01,36,bear,20.368413055088844,7.62,7.979413055088846,9.790413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2029-06-01,42,bear,19.664413055088847,7.62,8.075413055088845,9.832413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2029-12-01,48,bear,17.204413055088846,7.62,8.183413055088845,9.032413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2030-06-01,54,bear,18.470413055088844,7.62,8.301413055088846,9.380413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2030-12-01,60,bear,16.676413055088844,7.62,8.074413055088845,9.317413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2031-12-01,72,bear,16.611413055088846,7.62,7.528413055088846,9.564413055088846,7.62,1,Medium,2,SmallMed,0.2
el abra,2032-12-01,84,bear,15.561413055088845,7.62,7.594413055088846,9.044413055088846,7.62,1,Medium,2,SmallMed,0.2
el soldado,2026-01-01,1,bear,3.844482320667034,3.312,2.678482320667034,4.269482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2026-03-01,3,bear,4.4404823206670345,3.312,2.524482320667034,4.6104823206670345,3.312,0,Small,1,SmallMed,0.2
el soldado,2026-06-01,6,bear,2.529482320667034,3.312,2.942482320667034,3.290482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2026-09-01,9,bear,10.692482320667034,3.312,2.349482320667034,7.219482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2026-12-01,12,bear,2.455482320667034,3.312,2.322482320667034,3.371482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2027-06-01,18,bear,2.337482320667034,3.312,1.824482320667034,3.328482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2027-12-01,24,bear,1.993482320667034,3.312,1.395482320667034,3.318482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2028-06-01,30,bear,2.247482320667034,3.312,1.544482320667034,3.274482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2028-12-01,36,bear,1.552482320667034,3.312,1.446482320667034,3.123482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2029-06-01,42,bear,1.569482320667034,3.312,1.664482320667034,3.178482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2029-12-01,48,bear,1.328482320667034,3.312,1.564482320667034,2.994482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2030-06-01,54,bear,1.5914823206670339,3.312,1.461482320667034,2.916482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2030-12-01,60,bear,1.488482320667034,3.312,1.318482320667034,2.904482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2031-12-01,72,bear,1.5934823206670339,3.312,1.767482320667034,2.837482320667034,3.312,0,Small,1,SmallMed,0.2
el soldado,2032-12-01,84,bear,1.514482320667034,3.312,1.556482320667034,2.995482320667034,3.312,0,Small,1,SmallMed,0.2
el teniente,2026-01-01,1,bear,15.014849693628554,28.587,9.679849693628553,19.88584969362855,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2026-03-01,3,bear,12.271849693628551,28.587,3.376849693628552,20.776849693628556,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2026-06-01,6,bear,64.21084969362856,28.587,42.83084969362855,23.247849693628552,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2026-09-01,9,bear,4.931849693628552,28.587,0.0,22.213849693628553,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2026-12-01,12,bear,65.12784969362855,28.587,43.64484969362855,20.899849693628553,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2027-06-01,18,bear,57.673849693628554,28.587,43.66984969362856,23.130849693628555,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2027-12-01,24,bear,87.26784969362855,28.587,47.53484969362855,24.27884969362855,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2028-06-01,30,bear,74.32384969362856,28.587,44.23284969362855,29.937849693628557,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2028-12-01,36,bear,68.82184969362855,28.587,44.002849693628555,27.35484969362855,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2029-06-01,42,bear,117.90184969362856,28.587,48.00084969362855,34.52884969362855,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2029-12-01,48,bear,118.86784969362854,28.587,46.44084969362856,30.561849693628552,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2030-06-01,54,bear,130.85384969362855,28.587,49.42584969362856,31.951849693628553,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2030-12-01,60,bear,128.25884969362855,28.587,46.621849693628555,32.70484969362855,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2031-12-01,72,bear,130.68984969362853,28.587,47.349849693628556,43.161849693628554,28.587,3,Colossal,2,LargeColossal,0.2
el teniente,2032-12-01,84,bear,124.70984969362856,28.587,47.43384969362855,47.569849693628555,28.587,3,Colossal,2,LargeColossal,0.2
escondida,2026-01-01,1,bear,119.22951034857783,111.535,84.86751034857782,131.08451034857782,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2026-03-01,3,bear,117.07851034857782,111.535,71.96051034857783,131.19051034857785,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2026-06-01,6,bear,152.93251034857784,111.535,177.35651034857784,135.29751034857784,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2026-09-01,9,bear,80.61951034857783,111.535,49.83951034857783,131.14551034857783,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2026-12-01,12,bear,249.68851034857784,111.535,177.00951034857783,130.56451034857784,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2027-06-01,18,bear,289.04351034857785,111.535,204.33151034857784,136.46451034857785,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2027-12-01,24,bear,343.2975103485778,111.535,212.04851034857785,142.15851034857783,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2028-06-01,30,bear,266.27951034857784,111.535,187.82551034857784,134.19451034857784,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2028-12-01,36,bear,298.45551034857783,111.535,202.32551034857784,142.22351034857783,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2029-06-01,42,bear,354.57951034857786,111.535,221.29551034857784,142.51551034857783,111.535,3,Colossal,2,LargeColossal,0.2
