Origin,Horizonte,Mine,Segment,Actual,Pred,Naive
2019-07-01,54,andina,LC,15.595,14.42614265244626,16.1
2019-07-01,54,antucoya,SM,6.812,6.990148047507168,5.0
2019-07-01,54,atacama kozan,SM,1.077,1.0588500383015567,1.1
2019-07-01,54,candelaria,SM,10.264,11.016689117392588,7.4
2019-07-01,54,caserones,LC,12.849,10.140208263752136,11.0
2019-07-01,54,centinela_oxidos,SM,7.922,7.402490899710751,7.1
2019-07-01,54,centinela_sulfuros,LC,6.318,11.096757214689266,8.6
2019-07-01,54,cerro colorado,SM,0.0,4.491800429229759,5.1
2019-07-01,54,chuquicamata,LC,16.976,22.420495093213717,16.621
2019-07-01,54,collahuasi,LC,52.15,45.01196189810131,43.2
2019-07-01,54,el abra,SM,8.841,8.03953602657919,7.7
2019-07-01,54,el soldado,SM,4.915,3.91537678483571,5.218
2019-07-01,54,el teniente,LC,26.984,28.438482974949995,42.6
2019-07-01,54,escondida,LC,97.522,102.78193757435906,110.9
2019-07-01,54,franke,SM,1.114,1.0243545207601141,1.8
2019-07-01,54,gabriela mistral,SM,9.013,8.064996091281685,9.3
2019-07-01,54,lomas bayas,SM,6.55,6.208174236931116,6.3
2019-07-01,54,los bronces,LC,14.981,15.545327420271104,33.943
2019-07-01,54,los pelambres,LC,28.087,24.999222051582286,35.2
2019-07-01,54,mantos blancos,SM,3.874,4.394582678824067,3.926
2019-07-01,54,mantoverde,SM,3.394,4.207396310872335,3.601
2019-07-01,54,ministro hales,LC,3.779,10.54415848742324,15.6
2019-07-01,54,ojos del salado,SM,1.052,1.501010382270491,2.8
2019-07-01,54,otros,LC,12.176000000000002,9.90889236692575,10.832
2019-07-01,54,radomiro tomic,LC,26.353,23.096261155603354,28.301
2019-07-01,54,salvador,SM,0.0,2.767591634648542,4.0
2019-07-01,54,sierra gorda,LC,9.09,11.354334080120863,7.9
2019-07-01,54,zaldivar,LC,6.298,7.141302843978637,8.0
2019-07-01,60,andacollo,SM,4.202,3.961798546233876,5.4
2019-07-01,60,andina,LC,15.292,14.461225298848607,16.1
2019-07-01,60,antucoya,SM,6.718,7.120347035807983,5.0
2019-07-01,60,atacama kozan,SM,1.208,1.0486382076772125,1.1
2019-07-01,60,candelaria,SM,12.249,11.206753586532246,7.4
2019-07-01,60,caserones,LC,9.504,9.94107164818111,11.0
2019-07-01,60,centinela_oxidos,SM,9.04,7.259356704120332,7.1
2019-07-01,60,centinela_sulfuros,LC,8.002,11.332462984117281,8.6
2019-07-01,60,cerro colorado,SM,0.0,3.723805102597307,5.1
2019-07-01,60,chuquicamata,LC,25.849,22.483690709277443,16.621
2019-07-01,60,collahuasi,LC,46.985,44.31317272531441,43.2
2019-07-01,60,el abra,SM,7.983,8.286522360517978,7.7
2019-07-01,60,el soldado,SM,3.715,3.8743296627694597,5.218
2019-07-01,60,el teniente,LC,26.477,27.59698859954326,42.6
2019-07-01,60,escondida,LC,106.47,106.47389095496105,110.9
2019-07-01,60,franke,SM,0.901,1.0363334318420734,1.8
2019-07-01,60,gabriela mistral,SM,9.931,7.973745265095216,9.3
2019-07-01,60,lomas bayas,SM,5.55,6.192978292014628,6.3
2019-07-01,60,los bronces,LC,12.965,14.71044609846377,33.943
2019-07-01,60,los pelambres,LC,26.73,24.9272605926615,35.2
2019-07-01,60,mantos blancos,SM,2.503,4.53479571840988,3.926
2019-07-01,60,mantoverde,SM,5.144,4.10016339459967,3.601
2019-07-01,60,ministro hales,LC,3.745,10.386113221574181,15.6
2019-07-01,60,ojos del salado,SM,1.033,1.3600524804212293,2.8
2019-07-01,60,otros,LC,8.933000000000002,9.533525622340552,10.832
2019-07-01,60,radomiro tomic,LC,22.813,22.97126045815743,28.301
2019-07-01,60,salvador,SM,0.0,2.479498586184922,4.0
2019-07-01,60,sierra gorda,LC,11.409,11.193529973388966,7.9
2019-07-01,60,zaldivar,LC,6.377,6.953184710219747,8.0
2020-01-01,6,andacollo,SM,3.028,3.8764145141580526,4.2
2020-01-01,6,andina,LC,14.282,15.464257701855304,16.746
2020-01-01,6,antucoya,SM,5.5,6.334739310825965,6.0
2020-01-01,6,atacama kozan,SM,1.62,1.1477016650247858,1.0
2020-01-01,6,candelaria,SM,10.129,9.832899749619326,7.8
2020-01-01,6,caserones,LC,9.481,10.556421345357862,11.887
2020-01-01,6,centinela_oxidos,SM,7.874,7.833698932790022,9.1
2020-01-01,6,centinela_sulfuros,LC,9.824,13.18762966604508,16.6
2020-01-01,6,cerro colorado,SM,5.22,5.842278587541554,3.007
2020-01-01,6,chuquicamata,LC,37.848,23.531339151719287,28.231
2020-01-01,6,collahuasi,LC,58.119,52.03002401304819,44.49
2020-01-01,6,el abra,SM,5.236,6.6197362325189495,6.353
2020-01-01,6,el soldado,SM,2.856,3.6370248178143774,4.322
2020-01-01,6,el teniente,LC,30.462,41.0687870648692,32.994
2020-01-01,6,escondida,LC,103.74,87.39413973116154,91.845
2020-01-01,6,franke,SM,1.243,1.1203146606878538,1.793
2020-01-01,6,gabriela mistral,SM,8.177,9.528356576507097,6.053
2020-01-01,6,lomas bayas,SM,6.463,5.9992616552023055,6.839
2020-01-01,6,los bronces,LC,27.661,23.941181545365094,30.232
2020-01-01,6,los pelambres,LC,27.137,25.624094177202366,30.455
2020-01-01,6,mantos blancos,SM,2.862,3.896048543936631,3.31
2020-01-01,6,mantoverde,SM,3.159,3.304454231958103,3.566
2020-01-01,6,ministro hales,LC,9.861,12.717407092509987,6.951
2020-01-01,6,ojos del salado,SM,2.351,2.2136443140422184,2.601
2020-01-01,6,otros,LC,12.753,11.114163157039759,13.72075
2020-01-01,6,radomiro tomic,LC,19.38,24.195403249058412,22.082
2020-01-01,6,salvador,SM,4.597,4.114600638340548,4.176
2020-01-01,6,sierra gorda,LC,12.36,13.331075963043354,9.557
2020-01-01,6,zaldivar,LC,7.871,7.430275443885009,8.302
2020-01-01,9,andacollo,SM,4.473,3.817287322258218,4.2
2020-01-01,9,andina,LC,11.466,16.208240251825018,16.746
2020-01-01,9,antucoya,SM,6.802,6.379609613524082,6.0
2020-01-01,9,atacama kozan,SM,1.051,1.1459213711254863,1.0
2020-01-01,9,candelaria,SM,4.465,9.92021020983586,7.8
2020-01-01,9,caserones,LC,11.726,10.447402407541766,11.887
2020-01-01,9,centinela_oxidos,SM,7.572,7.797096317348353,9.1
2020-01-01,9,centinela_sulfuros,LC,15.832,13.607484140789815,16.6
2020-01-01,9,cerro colorado,SM,5.448,6.096492204028257,3.007
2020-01-01,9,chuquicamata,LC,38.789,22.528784035352288,28.231
2020-01-01,9,collahuasi,LC,42.228,51.62246872498362,44.49
2020-01-01,9,el abra,SM,5.749,6.7703927838975595,6.353
2020-01-01,9,el soldado,SM,4.457,3.6421748590528886,4.322
2020-01-01,9,el teniente,LC,42.38,40.79469338049859,32.994
2020-01-01,9,escondida,LC,99.887,88.95502632718225,91.845
2020-01-01,9,franke,SM,1.045,1.1098562796527818,1.793
2020-01-01,9,gabriela mistral,SM,9.503,9.553902476257463,6.053
2020-01-01,9,lomas bayas,SM,6.002,6.0193582875577505,6.839
2020-01-01,9,los bronces,LC,31.067,23.835395470030278,30.232
2020-01-01,9,los pelambres,LC,29.904,25.849403628831524,30.455
2020-01-01,9,mantos blancos,SM,4.129,4.023720017501783,3.31
2020-01-01,9,mantoverde,SM,3.062,3.6279430249259628,3.566
2020-01-01,9,ministro hales,LC,18.275,12.402490760592976,6.951
2020-01-01,9,ojos del salado,SM,1.683,2.0593906900677443,2.601
2020-01-01,9,otros,LC,11.164,11.029314926525823,13.72075
2020-01-01,9,radomiro tomic,LC,24.698,24.345989092645137,22.082
2020-01-01,9,salvador,SM,4.874,4.931772706888891,4.176
2020-01-01,9,sierra gorda,LC,12.378,13.214419101126518,9.557
2020-01-01,9,zaldivar,LC,7.264,7.495518949832237,8.302
2020-01-01,12,andacollo,SM,4.445,3.8270072342856034,4.2
2020-01-01,12,andina,LC,13.639,15.513263486792928,16.746
2020-01-01,12,antucoya,SM,6.812,6.363580510762034,6.0
2020-01-01,12,atacama kozan,SM,1.013,1.1306804252991614,1.0
2020-01-01,12,candelaria,SM,9.0,10.013153713904092,7.8
2020-01-01,12,caserones,LC,8.761,10.42084828264444,11.887
2020-01-01,12,centinela_oxidos,SM,7.833,7.753031163750885,9.1
2020-01-01,12,centinela_sulfuros,LC,16.0,12.731509110782977,16.6
2020-01-01,12,cerro colorado,SM,4.491,5.859614113105818,3.007
2020-01-01,12,chuquicamata,LC,29.088,22.04743920401402,28.231
2020-01-01,12,collahuasi,LC,57.029,51.49948926920986,44.49
2020-01-01,12,el abra,SM,6.746,6.908993483953033,6.353
2020-01-01,12,el soldado,SM,3.724,3.71918664982192,4.322
2020-01-01,12,el teniente,LC,39.124,38.32414265876407,32.994
2020-01-01,12,escondida,LC,84.669,89.29582531639457,91.845
2020-01-01,12,franke,SM,1.088,1.0935083915940589,1.793
2020-01-01,12,gabriela mistral,SM,6.399,9.35072827553333,6.053
2020-01-01,12,lomas bayas,SM,5.4,5.99302462943458,6.839
2020-01-01,12,los bronces,LC,24.529,22.363564332519726,30.232
2020-01-01,12,los pelambres,LC,28.8,25.792044622914432,30.455
2020-01-01,12,mantos blancos,SM,3.705,4.152009768378533,3.31
2020-01-01,12,mantoverde,SM,3.144,3.29692752106916,3.566
2020-01-01,12,ministro hales,LC,17.82,12.457164316873042,6.951
2020-01-01,12,ojos del salado,SM,2.335,2.0837453985386083,2.601
2020-01-01,12,otros,LC,9.332877,11.214519381179795,13.72075
2020-01-01,12,radomiro tomic,LC,22.516,24.379968951984537,22.082
2020-01-01,12,salvador,SM,4.462,4.151649392624196,4.176
2020-01-01,12,sierra gorda,LC,11.565,13.091723841925138,9.557
2020-01-01,12,zaldivar,LC,7.298,7.311068682233639,8.302
2020-01-01,18,andacollo,SM,3.84,3.8743961533557534,4.2
2020-01-01,18,andina,LC,19.517,15.664614747007127,16.746
2020-01-01,18,antucoya,SM,5.202,6.396365122016178,6.0
2020-01-01,18,atacama kozan,SM,1.125,1.1226089041929912,1.0
2020-01-01,18,candelaria,SM,9.268,10.16007912391035,7.8
2020-01-01,18,caserones,LC,10.492,10.43023298670508,11.887
2020-01-01,18,centinela_oxidos,SM,7.725,7.651982876597414,9.1
2020-01-01,18,centinela_sulfuros,LC,14.8,12.299321090672896,16.6
2020-01-01,18,cerro colorado,SM,4.555,6.079484004785265,3.007
2020-01-01,18,chuquicamata,LC,13.678,22.065710147024618,28.231
2020-01-01,18,collahuasi,LC,54.03,51.13351199611832,44.49
2020-01-01,18,el abra,SM,5.504,7.105651087960245,6.353
2020-01-01,18,el soldado,SM,4.427,3.760701684591253,4.322
2020-01-01,18,el teniente,LC,41.2,39.01357941077307,32.994
2020-01-01,18,escondida,LC,86.258,91.4633338778959,91.845
2020-01-01,18,franke,SM,0.887,1.0764816511011202,1.793
2020-01-01,18,gabriela mistral,SM,10.068,9.382061500062896,6.053
2020-01-01,18,lomas bayas,SM,5.5,6.0317677010360615,6.839
2020-01-01,18,los bronces,LC,26.301,21.218657894399414,30.232
2020-01-01,18,los pelambres,LC,27.911,25.73201581637515,30.455
2020-01-01,18,mantos blancos,SM,4.27,4.199020192098878,3.31
2020-01-01,18,mantoverde,SM,4.3,3.3345935098486796,3.566
2020-01-01,18,ministro hales,LC,16.5,11.849626997045561,6.951
2020-01-01,18,ojos del salado,SM,2.121,1.9628371747622344,2.601
2020-01-01,18,otros,LC,10.465720999999998,10.962623867708249,13.72075
2020-01-01,18,radomiro tomic,LC,23.227,24.295077984556897,22.082
2020-01-01,18,salvador,SM,3.862,4.071765171624316,4.176
2020-01-01,18,sierra gorda,LC,17.394,12.859936419559427,9.557
2020-01-01,18,zaldivar,LC,6.879,7.151019070958681,8.302
2020-01-01,24,andacollo,SM,3.061,3.8685532522746002,4.2
2020-01-01,24,andina,LC,18.84,15.08263536601855,16.746
2020-01-01,24,antucoya,SM,6.486,6.53633272772571,6.0
2020-01-01,24,atacama kozan,SM,0.886,1.1116828530144736,1.0
2020-01-01,24,candelaria,SM,12.325,10.364391049898707,7.8
2020-01-01,24,caserones,LC,12.422,10.374067842842454,11.887
2020-01-01,24,centinela_oxidos,SM,7.583,7.672517419456471,9.1
2020-01-01,24,centinela_sulfuros,LC,12.413,12.39468995342658,16.6
2020-01-01,24,cerro colorado,SM,3.933,5.893170000420001,3.007
2020-01-01,24,chuquicamata,LC,16.401,22.01498185384891,28.231
2020-01-01,24,collahuasi,LC,51.336,50.57724992185227,44.49
2020-01-01,24,el abra,SM,5.718,7.318985299028543,6.353
2020-01-01,24,el soldado,SM,2.894,3.7772148392912044,4.322
2020-01-01,24,el teniente,LC,34.199,37.38360043660944,32.994
2020-01-01,24,escondida,LC,81.0,92.88889551192729,91.845
2020-01-01,24,franke,SM,0.864,1.0495723576861842,1.793
2020-01-01,24,gabriela mistral,SM,10.29,9.185165572680825,6.053
2020-01-01,24,lomas bayas,SM,6.004,6.0601266166192245,6.839
2020-01-01,24,los bronces,LC,20.04,20.29310229256913,30.232
2020-01-01,24,los pelambres,LC,18.115,25.8581542379438,30.455
2020-01-01,24,mantos blancos,SM,3.453,4.233930539717586,3.31
2020-01-01,24,mantoverde,SM,4.106,3.6021354859649266,3.566
2020-01-01,24,ministro hales,LC,11.635,11.40407622743155,6.951
2020-01-01,24,ojos del salado,SM,2.323,1.8989623738343777,2.601
2020-01-01,24,otros,LC,11.546456999999998,10.923558659725492,13.72075
2020-01-01,24,radomiro tomic,LC,20.479,24.259098479864214,22.082
2020-01-01,24,salvador,SM,1.607,3.861464852022845,4.176
2020-01-01,24,sierra gorda,LC,14.5,12.616707983648942,9.557
2020-01-01,24,zaldivar,LC,8.261,6.9048851194699115,8.302
2020-01-01,30,andacollo,SM,2.221,3.840753983184199,4.2
2020-01-01,30,andina,LC,17.03,14.718034021034743,16.746
2020-01-01,30,antucoya,SM,6.861993,6.661578289286257,6.0
2020-01-01,30,atacama kozan,SM,1.2634086232,1.1099717555615034,1.0
2020-01-01,30,candelaria,SM,10.720994127971508,10.498867350646712,7.8
2020-01-01,30,caserones,LC,4.999,10.301738833947223,11.887
2020-01-01,30,centinela_oxidos,SM,8.488439999999999,7.603010093801965,9.1
2020-01-01,30,centinela_sulfuros,LC,12.22597924234586,12.429519640305953,16.6
2020-01-01,30,cerro colorado,SM,3.598,5.325725533930346,3.007
2020-01-01,30,chuquicamata,LC,25.555,21.96943314591897,28.231
2020-01-01,30,collahuasi,LC,47.262,49.76407330114964,44.49
2020-01-01,30,el abra,SM,9.284,7.558588511312597,6.353
2020-01-01,30,el soldado,SM,2.57,3.822904609146798,4.322
2020-01-01,30,el teniente,LC,28.068,37.316003629202726,32.994
2020-01-01,30,escondida,LC,81.399,93.58519082052096,91.845
2020-01-01,30,franke,SM,0.760445,1.0488972620545105,1.793
2020-01-01,30,gabriela mistral,SM,9.132,9.199781015018242,6.053
2020-01-01,30,lomas bayas,SM,6.064031,6.075872769770044,6.839
2020-01-01,30,los bronces,LC,16.49,19.709594655245823,30.232
2020-01-01,30,los pelambres,LC,23.391121186549768,25.857190361664877,30.455
2020-01-01,30,mantos blancos,SM,4.136,4.3074029362913855,3.31
2020-01-01,30,mantoverde,SM,4.103,3.9573735527980967,3.566
2020-01-01,30,ministro hales,LC,13.17,11.073303349579946,6.951
2020-01-01,30,ojos del salado,SM,1.858,1.8381981686118631,2.601
2020-01-01,30,otros,LC,10.002399353990002,10.587992527423152,13.72075
2020-01-01,30,radomiro tomic,LC,25.265,24.191969941257028,22.082
2020-01-01,30,salvador,SM,1.423,3.7621010009879567,4.176
2020-01-01,30,sierra gorda,LC,13.05851625126102,12.384166525320598,9.557
2020-01-01,30,zaldivar,LC,7.44,6.693840221453422,8.302
2020-01-01,36,andacollo,SM,3.161,3.856965847135333,4.2
2020-01-01,36,andina,LC,15.112,14.369802339416026,16.746
2020-01-01,36,antucoya,SM,7.046,6.607210073562002,6.0
2020-01-01,36,atacama kozan,SM,0.793,1.1068655191607866,1.0
2020-01-01,36,candelaria,SM,11.93,10.676934755962659,7.8
2020-01-01,36,caserones,LC,11.351,10.280665395724215,11.887
2020-01-01,36,centinela_oxidos,SM,7.836679,7.549644895370159,9.1
2020-01-01,36,centinela_sulfuros,LC,9.888067271067618,11.841308827089783,16.6
2020-01-01,36,cerro colorado,SM,3.581,5.110626394622319,3.007
2020-01-01,36,chuquicamata,LC,23.479,21.97930333434385,28.231
2020-01-01,36,collahuasi,LC,42.903,48.21861240411949,44.49
2020-01-01,36,el abra,SM,8.718,7.637203242547309,6.353
2020-01-01,36,el soldado,SM,4.074,3.8519078913520737,4.322
2020-01-01,36,el teniente,LC,32.758,35.991379460581555,32.994
2020-01-01,36,escondida,LC,93.319,93.83861873081267,91.845
2020-01-01,36,franke,SM,1.251,1.022994260232923,1.793
2020-01-01,36,gabriela mistral,SM,7.517,9.018989295420344,6.053
2020-01-01,36,lomas bayas,SM,7.232,6.084181003998901,6.839
2020-01-01,36,los bronces,LC,16.369,17.765980170907007,30.232
2020-01-01,36,los pelambres,LC,17.369,25.970851608573593,30.455
2020-01-01,36,mantos blancos,SM,4.134,4.337827601776635,3.31
2020-01-01,36,mantoverde,SM,3.34,4.235324075772957,3.566
2020-01-01,36,ministro hales,LC,10.731,10.60574517032558,6.951
2020-01-01,36,ojos del salado,SM,1.382,1.7243524713705605,2.601
2020-01-01,36,otros,LC,12.32280417175306,10.504183866617335,13.72075
2020-01-01,36,radomiro tomic,LC,26.388,23.95235617494081,22.082
2020-01-01,36,salvador,SM,2.516,3.2016012736318906,4.176
2020-01-01,36,sierra gorda,LC,10.725,12.167063947496896,9.557
2020-01-01,36,zaldivar,LC,7.572,6.5769542239284435,8.302
2020-01-01,42,andacollo,SM,3.937,3.866650566838386,4.2
2020-01-01,42,andina,LC,14.043,14.186045865807973,16.746
2020-01-01,42,antucoya,SM,5.775,6.651006330819704,6.0
2020-01-01,42,atacama kozan,SM,1.11,1.1027316589609475,1.0
2020-01-01,42,candelaria,SM,10.868,10.805032222915445,7.8
2020-01-01,42,caserones,LC,10.542,10.158570265937133,11.887
2020-01-01,42,centinela_oxidos,SM,7.014,7.5151859700982415,9.1
2020-01-01,42,centinela_sulfuros,LC,14.484,11.864465563887823,16.6
2020-01-01,42,cerro colorado,SM,3.617,4.980219958067054,3.007
2020-01-01,42,chuquicamata,LC,19.611,22.215319223088574,28.231
2020-01-01,42,collahuasi,LC,50.014,46.4063389499366,44.49
2020-01-01,42,el abra,SM,8.024889,7.7462269935159505,6.353
2020-01-01,42,el soldado,SM,5.044,3.855985674523911,4.322
2020-01-01,42,el teniente,LC,31.799,35.3322758865207,32.994
2020-01-01,42,escondida,LC,82.383,96.32665857353034,91.845
2020-01-01,42,franke,SM,0.951,1.0280168413321453,1.793
2020-01-01,42,gabriela mistral,SM,8.658,9.030414107091795,6.053
2020-01-01,42,lomas bayas,SM,4.8,6.043713631234516,6.839
2020-01-01,42,los bronces,LC,16.377,16.392774573307875,30.232
2020-01-01,42,los pelambres,LC,27.769,25.9870389618522,30.455
2020-01-01,42,mantos blancos,SM,3.742,4.310254867187211,3.31
2020-01-01,42,mantoverde,SM,3.03,4.465457056030667,3.566
2020-01-01,42,ministro hales,LC,10.005,10.361362262016018,6.951
2020-01-01,42,ojos del salado,SM,1.368,1.597703745369081,2.601
2020-01-01,42,otros,LC,8.587133571000003,10.109030640210241,13.72075
2020-01-01,42,radomiro tomic,LC,31.341,23.706497989115096,22.082
2020-01-01,42,salvador,SM,1.012,2.931230040343795,4.176
2020-01-01,42,sierra gorda,LC,9.977,11.937343282860466,9.557
2020-01-01,42,zaldivar,LC,6.595,6.488061878829907,8.302
2020-01-01,48,andacollo,SM,2.121,3.898216886547086,4.2
2020-01-01,48,andina,LC,15.595,14.554111788387102,16.746
2020-01-01,48,antucoya,SM,6.812,6.656704480286876,6.0
2020-01-01,48,atacama kozan,SM,1.077,1.0953567693902706,1.0
2020-01-01,48,candelaria,SM,10.264,10.961557619284246,7.8
2020-01-01,48,caserones,LC,12.849,10.058387054548282,11.887
2020-01-01,48,centinela_oxidos,SM,7.922,7.394453169287489,9.1
2020-01-01,48,centinela_sulfuros,LC,6.318,11.608645437552255,16.6
2020-01-01,48,cerro colorado,SM,0.0,4.8244720544547,3.007
2020-01-01,48,chuquicamata,LC,16.976,21.435189560804055,28.231
2020-01-01,48,collahuasi,LC,52.15,45.29603004539784,44.49
2020-01-01,48,el abra,SM,8.841,7.8287609833911525,6.353
2020-01-01,48,el soldado,SM,4.915,3.8660116467685177,4.322
2020-01-01,48,el teniente,LC,26.984,33.975235763338425,32.994
2020-01-01,48,escondida,LC,97.522,98.40966241145927,91.845
2020-01-01,48,franke,SM,1.114,1.0255554707834065,1.793
2020-01-01,48,gabriela mistral,SM,9.013,8.873624709448444,6.053
2020-01-01,48,lomas bayas,SM,6.55,6.059794705884641,6.839
2020-01-01,48,los bronces,LC,14.981,14.610223144129879,30.232
2020-01-01,48,los pelambres,LC,28.087,26.069128358832863,30.455
2020-01-01,48,mantos blancos,SM,3.874,4.493196254683336,3.31
2020-01-01,48,mantoverde,SM,3.394,4.273483647222358,3.566
2020-01-01,48,ministro hales,LC,3.779,10.11901928787185,6.951
2020-01-01,48,ojos del salado,SM,1.052,1.48708143896994,2.601
2020-01-01,48,otros,LC,12.176000000000002,9.98948368265618,13.72075
2020-01-01,48,radomiro tomic,LC,26.353,23.412860993397505,22.082
2020-01-01,48,salvador,SM,0.0,2.4715830352691515,4.176
2020-01-01,48,sierra gorda,LC,9.09,11.708299789030887,9.557
2020-01-01,48,zaldivar,LC,6.298,6.361857341042079,8.302
2020-01-01,54,andacollo,SM,4.202,3.910115837309963,4.2
2020-01-01,54,andina,LC,15.292,14.718939049509991,16.746
2020-01-01,54,antucoya,SM,6.718,6.703223978476079,6.0
2020-01-01,54,atacama kozan,SM,1.208,1.0844325025018264,1.0
2020-01-01,54,candelaria,SM,12.249,11.133951799993373,7.8
2020-01-01,54,caserones,LC,9.504,9.967087568557105,11.887
2020-01-01,54,centinela_oxidos,SM,9.04,7.303194653703869,9.1
2020-01-01,54,centinela_sulfuros,LC,8.002,11.784960516811372,16.6
2020-01-01,54,cerro colorado,SM,0.0,4.231281559578253,3.007
2020-01-01,54,chuquicamata,LC,25.849,21.371074838744217,28.231
2020-01-01,54,collahuasi,LC,46.985,43.88628874238547,44.49
2020-01-01,54,el abra,SM,7.983,7.916668285698077,6.353
2020-01-01,54,el soldado,SM,3.715,3.8361417387195775,4.322
2020-01-01,54,el teniente,LC,26.477,33.09994394617445,32.994
2020-01-01,54,escondida,LC,106.47,101.82998789406919,91.845
2020-01-01,54,franke,SM,0.901,1.0311681887897723,1.793
2020-01-01,54,gabriela mistral,SM,9.931,8.880105918172495,6.053
2020-01-01,54,lomas bayas,SM,5.55,6.048288091968033,6.839
2020-01-01,54,los bronces,LC,12.965,13.301922887911498,30.232
2020-01-01,54,los pelambres,LC,26.73,26.067813095539936,30.455
2020-01-01,54,mantos blancos,SM,2.503,4.5071847948831465,3.31
2020-01-01,54,mantoverde,SM,5.144,4.258721488292466,3.566
2020-01-01,54,ministro hales,LC,3.745,9.903850307358873,6.951
2020-01-01,54,ojos del salado,SM,1.033,1.356463835363004,2.601
2020-01-01,54,otros,LC,8.933000000000002,9.769008648181927,13.72075
2020-01-01,54,radomiro tomic,LC,22.813,23.177378112930246,22.082
2020-01-01,54,salvador,SM,0.0,2.26557604999812,4.176
2020-01-01,54,sierra gorda,LC,11.409,11.440713349884419,9.557
2020-01-01,54,zaldivar,LC,6.377,6.1441084002567745,8.302
2020-01-01,60,andacollo,SM,4.461,3.9834727601739655,4.2
2020-01-01,60,andina,LC,14.098,14.75307487136949,16.746
2020-01-01,60,antucoya,SM,7.065,6.79546270986092,6.0
2020-01-01,60,atacama kozan,SM,0.975,1.0783568212471295,1.0
2020-01-01,60,candelaria,SM,10.406,11.319489032864853,7.8
2020-01-01,60,caserones,LC,9.863,9.78797138740261,11.887
2020-01-01,60,centinela_oxidos,SM,6.839,7.223856954009373,9.1
2020-01-01,60,centinela_sulfuros,LC,10.271,11.79765143991881,16.6
2020-01-01,60,cerro colorado,SM,0.0,3.6850912809468683,3.007
2020-01-01,60,chuquicamata,LC,13.055,20.896241859805155,28.231
2020-01-01,60,collahuasi,LC,28.019,42.9591325562149,44.49
2020-01-01,60,el abra,SM,9.701,8.183820111138786,6.353
2020-01-01,60,el soldado,SM,3.638,3.83236625883326,4.322
2020-01-01,60,el teniente,LC,25.733,32.0625531314837,32.994
2020-01-01,60,escondida,LC,109.412,105.88229799092552,91.845
2020-01-01,60,franke,SM,0.892,1.0286171997981373,1.793
2020-01-01,60,gabriela mistral,SM,6.874,8.714752102435593,6.053
2020-01-01,60,lomas bayas,SM,6.242,6.058456468558401,6.839
2020-01-01,60,los bronces,LC,18.115,12.229095196414763,30.232
2020-01-01,60,los pelambres,LC,23.954,26.12971867413274,30.455
2020-01-01,60,mantos blancos,SM,4.736,4.863425328877792,3.31
2020-01-01,60,mantoverde,SM,8.905,4.603485452108697,3.566
2020-01-01,60,ministro hales,LC,11.2,9.721031326523496,6.951
2020-01-01,60,ojos del salado,SM,1.343,1.235311797762109,2.601
2020-01-01,60,otros,LC,9.494,9.633792644294218,13.72075
2020-01-01,60,radomiro tomic,LC,20.887,23.240799507295076,22.082
2020-01-01,60,salvador,SM,0.907,2.0596587837408666,4.176
2020-01-01,60,sierra gorda,LC,12.3,11.203414557715325,9.557
2020-01-01,60,zaldivar,LC,6.638,5.974254205905423,8.302
2020-07-01,6,andacollo,SM,4.445,3.847522412654322,5.4
2020-07-01,6,andina,LC,13.639,14.973677963238607,14.04
2020-07-01,6,antucoya,SM,6.812,6.367954301571465,6.0
2020-07-01,6,atacama kozan,SM,1.013,1.1205124550972447,1.0
2020-07-01,6,candelaria,LC,9.0,9.602164621999298,10.7
2020-07-01,6,caserones,LC,8.761,10.645888215834084,14.347
2020-07-01,6,centinela_oxidos,SM,7.833,7.605529329946217,5.7
2020-07-01,6,centinela_sulfuros,LC,16.0,13.839364794346517,20.8
2020-07-01,6,cerro colorado,SM,4.491,5.349160999677709,6.314
2020-07-01,6,chuquicamata,LC,29.088,20.270349967086243,24.19
2020-07-01,6,collahuasi,LC,57.029,49.182057243467,47.341
2020-07-01,6,el abra,SM,6.746,7.033989767282041,6.704
2020-07-01,6,el soldado,SM,3.724,3.53593567236299,4.214
2020-07-01,6,el teniente,LC,39.124,33.09719291737284,39.561
2020-07-01,6,escondida,LC,84.669,90.94265407607857,97.228
2020-07-01,6,franke,SM,1.088,1.0991878609589267,1.65
2020-07-01,6,gabriela mistral,SM,6.399,9.19248989603335,9.379
2020-07-01,6,lomas bayas,SM,5.4,5.674490942836286,6.701
2020-07-01,6,los bronces,LC,24.529,25.88514876672908,29.657
2020-07-01,6,los pelambres,LC,28.8,25.2939980356349,31.541
2020-07-01,6,mantos blancos,SM,3.705,3.6129702995904873,3.835
2020-07-01,6,mantoverde,SM,3.144,3.4753112885884403,3.52
2020-07-01,6,ministro hales,LC,17.82,11.895843688808561,13.609
2020-07-01,6,ojos del salado,SM,2.335,1.991189649125026,2.251
2020-07-01,6,otros,LC,9.332877,11.324088158768316,13.251566999999998
2020-07-01,6,radomiro tomic,LC,22.516,24.584201590166188,24.658
2020-07-01,6,salvador,SM,4.462,3.9350995044920616,3.961
2020-07-01,6,sierra gorda,LC,11.565,13.292480527919448,8.868
2020-07-01,6,zaldivar,SM,7.298,7.541638824645724,9.303
2020-07-01,9,andacollo,SM,3.088,3.867686191000938,5.4
2020-07-01,9,andina,LC,11.804,15.919654691901428,14.04
2020-07-01,9,antucoya,SM,6.182,6.309548686682887,6.0
