NOMBRE,PROPIEDAD,TIPO,COMBUSTIBL,POTENCIAMW,FECH_CREA,Longitude,Latitude,FUENTE
ACONCAGUA,ENAP REFINERIAS S.A. - ACONCAGUA,TERMOELECTRICA,GAS NATURAL,26.29,2018-12-31,-71.49183340399986,-32.92794379999998,Termoelectricas
AGUAS BLANCAS,ON-GROUP S.A.,TERMOELECTRICA,PETROLEO DIESEL,1.827,2014-12-10,-69.86456766099991,-24.13553225999993,Termoelectricas
ALMENDRADO,CENTRAL ELECTRICA ALMENDRADO SPA,TERMOELECTRICA,PETROLEO DIESEL,2.955,2018-08-14,-73.80605584099987,-42.62740890899994,Termoelectricas
AMENGUAL,EDELAYSEN,TERMOELECTRICA,S/I,0.09,2018-09-30,-72.21164473599993,-44.74644357099993,Termoelectricas
ANDES GENERACION,ANDES GENERACION SPA,TERMOELECTRICA,PETROLEO DIESEL,34.096,2014-12-10,-70.04403457299986,-26.40631619799996,Termoelectricas
ANTILHUE,GENERADORA ANTILHUE SPA,TERMOELECTRICA,PETROLEO DIESEL,94.403,2014-12-10,-73.1851765639999,-39.80087117499994,Termoelectricas
ATACAMA,ENEL GENERACION CHILE S.A.,TERMOELECTRICA,GAS NATURAL,716.386,2014-12-10,-70.41721770499987,-23.09138252699995,Termoelectricas
AYSEN TERMICO,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,2.8,2014-12-10,-72.70945543099992,-45.37500158499995,Termoelectricas
BIOCRUZ,TOMAVAL GENERACION S.A.,TERMOELECTRICA,GAS NATURAL-PETROLEO,5.2,2014-12-10,-71.22512426699996,-32.85237935499998,Termoelectricas
CALLE CALLE,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,11.6,2014-12-10,-73.18877604599993,-39.79996657499999,Termoelectricas
CAMPICHE,EMPRESA ELECTRICA CAMPICHE S.A.,TERMOELECTRICA,CARBON,248.59,2014-12-10,-71.48329636999995,-32.748330944999964,Termoelectricas
CANDELARIA,COLBUN S.A.,TERMOELECTRICA,GAS NATURAL,237.61,2014-12-10,-70.61380946899988,-34.033898069999964,Termoelectricas
CANETE,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,4.0,2014-12-10,-73.3827592209999,-37.73083897199996,Termoelectricas
CARDONES,CENTRAL CARDONES S.A.,TERMOELECTRICA,PETROLEO DIESEL,148.677,2014-12-10,-70.38551317399993,-27.48824770499993,Termoelectricas
CASABLANCA I,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,1.6,2014-12-10,-71.39227411299987,-33.326259739999955,Termoelectricas
CBB-CENTRO,INACAL S.A.,TERMOELECTRICA,PETROLEO DIESEL,12.08,2014-12-10,-71.14318623299994,-34.866646884999966,Termoelectricas
CENIZAS,ELECTRICA CENIZAS S.A.,TERMOELECTRICA,PETROLEO DIESEL,14.0667,2014-12-10,-70.39176982899994,-27.484349040999973,Termoelectricas
AGNI,TACORA ENERGY SPA,TERMOELECTRICA,PETROLEO DIESEL,2.97,2018-08-14,-70.76096905299994,-33.38045736099997,Termoelectricas
CORTES,MOCHO ENERGY SPA,TERMOELECTRICA,PETROLEO DIESEL,2.97,2018-08-14,-70.78420204099996,-32.74436604299996,Termoelectricas
ANDINA,CENTRAL TERMOELECTRICA ANDINA SPA,TERMOELECTRICA,CARBON,161.15,2014-12-10,-70.40695749099996,-23.087635929999976,Termoelectricas
CHACABUCO,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,9.68,2014-12-10,-72.7484197519999,-45.43381306599997,Termoelectricas
CHILE CHICO,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,2.73,2014-12-10,-71.72462363499994,-46.54052366099995,Termoelectricas
CHILE,PMGD CHILE GENERACION LTDA.,TERMOELECTRICA,PETROLEO DIESEL,1.1004,2017-12-31,-71.29012442599992,-35.06041307399994,Termoelectricas
CHILOE,ELEKTRA GENERACION S.A.,TERMOELECTRICA,PETROLEO DIESEL,9.056,2014-12-10,-73.61552179299997,-43.09138615299997,Termoelectricas
CHORRILLOS,GENERADORA CHORRILLOS SPA,TERMOELECTRICA,PETROLEO DIESEL,2.99,2018-08-14,-70.82401159799997,-33.35415191699997,Termoelectricas
CHUFKEN,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.4,2014-12-10,-72.61649199399994,-38.26240495999997,Termoelectricas
CHUYACA,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,13.29,2014-12-10,-73.08841651799992,-40.57865008299996,Termoelectricas
CISNES,EDELAYSEN,TERMOELECTRICA,S/I,0.56,2018-09-30,-72.67884575699986,-44.72282631999997,Termoelectricas
CMPC CORDILLERA,PAPELES CORDILLERA SPA,TERMOELECTRICA,PETROLEO-GAS NATURAL,51.85,2014-12-10,-70.55796283099994,-33.60797248499995,Termoelectricas
CMPC TISSUE,CMPC TISSUE S.A.,TERMOELECTRICA,GAS NATURAL,3.9,2014-12-10,-70.9381695809999,-33.70757939599997,Termoelectricas
COCHAMO,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.6432,2014-12-10,-72.30800558299995,-41.55176426299994,Termoelectricas
COLMITO,CENTRAL COLMITO S.A.,TERMOELECTRICA,PETROLEO DIESEL,57.259,2014-12-10,-71.47402399999987,-32.93037173999994,Termoelectricas
COMBARBALA,PRIME ENERGIA QUICKSTART SPA,TERMOELECTRICA,PETROLEO DIESEL,75.97,2018-08-14,-71.08717462499988,-31.14252235599997,Termoelectricas
CONCHALI,QUEMCHI GENERADORA DE ELECTRICIDAD S.A.,TERMOELECTRICA,PETROLEO DIESEL,3.0,2018-12-31,-71.47853577399997,-31.939484581999977,Termoelectricas
CONCON,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.3,2014-12-10,-71.47422880299996,-32.93311787199997,Termoelectricas
CONSTITUCION,ELEKTRA GENERACION S.A.,TERMOELECTRICA,PETROLEO DIESEL,9.012,2014-12-10,-72.40687005599989,-35.36039691999997,Termoelectricas
CONTULMO,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,0.83,2014-12-10,-73.22334566399991,-38.03413500499994,Termoelectricas
CORONEL,SAGESA S.A.,TERMOELECTRICA,GAS NATURAL,44.765,2014-12-10,-73.16858395399993,-36.96756570599996,Termoelectricas
CURACAUTIN,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.4,2014-12-10,-71.81944964899992,-38.45282482099998,Termoelectricas
CURAUMA,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.5,2014-12-10,-71.55696972999988,-33.12914165299998,Termoelectricas
DEGAN,GENERACION DE ENERGIA NUEVA DEGAN SPA,TERMOELECTRICA,PETROLEO DIESEL,31.995,2014-12-10,-73.71393759099988,-42.14512257899997,Termoelectricas
DEGAN II,GENERACION DE ENERGIA NUEVA DEGAN SPA,TERMOELECTRICA,PETROLEO DIESEL,18.818,2018-09-30,-73.71393759099988,-42.14512257899997,Termoelectricas
DIEGO DE ALMAGRO,ELECTRICA MOKA SPA,TERMOELECTRICA,PETROLEO DIESEL,23.6691,2014-12-10,-70.03938578899988,-26.398847407999934,Termoelectricas
ARICA,ENGIE ENERGIA CHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,10.521,2014-12-10,-70.30299539199996,-18.467501897999966,Termoelectricas
ZOFRI,ENORCHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,5.83,2014-12-10,-70.13002026899994,-20.20648174799993,Termoelectricas
EL CANELO,CENTRAL ELECTRICA EL CANELO SPA,TERMOELECTRICA,PETROLEO DIESEL,3.0,2014-12-10,-72.99659781399987,-41.33137142199996,Termoelectricas
EL CANELO II,CENTRAL ELECTRICA EL CANELO SPA,TERMOELECTRICA,PETROLEO DIESEL,3.0,2017-12-31,-72.99659781399987,-41.33137142199996,Termoelectricas
EL NOGAL,GENERADORA ESTANCILLA SPA,TERMOELECTRICA,PETROLEO DIESEL,3.0,2014-12-10,-70.71214168199992,-33.659951382999964,Termoelectricas
EL PENON,ENLASA GENERACION CHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,80.838,2014-12-10,-71.22990574499988,-30.14221862899996,Termoelectricas
EL SALVADOR,ASESORIAS G-51 SPA,TERMOELECTRICA,PETROLEO DIESEL,17.702,2014-12-10,-70.0377010499999,-26.401035494999974,Termoelectricas
EL TOTORAL,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,3.103,2014-12-10,-71.63678030999995,-33.427705800999945,Termoelectricas
EL TRARO,EDELAYSEN,TERMOELECTRICA,PETROLEO,1.32,2014-12-10,-72.6214655629999,-47.22849367699996,Termoelectricas
EMELDA,EMPRESA ELECTRICA DIEGO DE ALMAGRO SPA,TERMOELECTRICA,PETROLEO DIESEL,71.392,2014-12-10,-70.02224968899986,-26.38031799299995,Termoelectricas
ERMITANO,GENERADORA ERMITANO SPA,TERMOELECTRICA,PETROLEO DIESEL,2.85,2018-12-31,-71.39751144099989,-33.617394160999936,Termoelectricas
ESPERANZA,ENORCHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,19.2546,2014-12-10,-70.67471185399995,-34.240453884999965,Termoelectricas
ESTANCILLA,GENERADORA ESTANCILLA SPA,TERMOELECTRICA,PETROLEO DIESEL,3.0,2014-12-10,-70.7125154439999,-33.65976584699996,Termoelectricas
ESTANDARTES,ENORCHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,6.1875,2014-12-10,-70.12928380199992,-20.20654972899996,Termoelectricas
FUTALEUFU,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,1.164,2014-12-10,-71.86629804599988,-43.18300025999997,Termoelectricas
GUACOLDA,GUACOLDA ENERGIA SPA,TERMOELECTRICA,CARBON-PETCOKE,701.723,2014-12-10,-71.25651964199994,-28.46471240899996,Termoelectricas
HBS GNL,HBS ENERGIA S.A.,TERMOELECTRICA,GAS NATURAL,3.3823,2016-01-01,-72.35352473699993,-37.28567266899995,Termoelectricas
HORCONES,ARAUCO BIOENERGIA SPA,TERMOELECTRICA,PETROLEO DIESEL,24.3,2014-12-10,-73.21674995899991,-37.21180538099998,Termoelectricas
HORNOPIREN,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,3.75,2014-12-10,-72.48461308799995,-41.96025673599996,Termoelectricas
HUASCO,GUACOLDA ENERGIA SPA,TERMOELECTRICA,PETROLEO DIESEL,57.681,2014-12-10,-71.25364123999987,-28.47004753599998,Termoelectricas
HUICHAS,EDELAYSEN,TERMOELECTRICA,S/I,0.48,2018-09-30,-73.52385504499989,-45.16376243499997,Termoelectricas
IEM,ENGIE ENERGIA CHILE S.A.,TERMOELECTRICA,CARBON,347.95,2018-08-14,-70.40513870899997,-23.086405785999943,Termoelectricas
KELAR,TAMAKAYA ENERGIA SPA,TERMOELECTRICA,GAS NATURAL,517.41,2014-12-10,-70.34017980499993,-23.03498426999994,Termoelectricas
LA JUNTA,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,0.508,2014-12-10,-72.38517633999993,-43.97002223599998,Termoelectricas
LA PORTADA,TECNET S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.9524,2014-12-10,-70.3857352089999,-23.535819388999982,Termoelectricas
LAGO VERDE,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,0.2,2014-12-10,-71.8495401649999,-44.23974916099996,Termoelectricas
LAS VEGAS,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.209,2014-12-10,-71.01103887399995,-32.842964483999936,Termoelectricas
LEBU,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,3.4,2014-12-10,-73.66937868399987,-37.61538072899998,Termoelectricas
LINARES NORTE,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,0.464,2014-12-10,-71.64398350299996,-35.82674268599993,Termoelectricas
LIPIGAS CONCON,EMPRESAS LIPIGAS S.A.,TERMOELECTRICA,GAS NATURAL,6.0,2014-12-10,-71.49149365699986,-32.92841044199997,Termoelectricas
LLANOS BLANCOS,PRIME ENERGIA QUICKSTART SPA,TERMOELECTRICA,PETROLEO DIESEL,149.865,2018-09-30,-71.21823152399986,-30.15252908499997,Termoelectricas
LONQUIMAY,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,1.2,2014-12-10,-71.42929488099992,-38.55277234499994,Termoelectricas
LOS ALAMOS,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,0.8,2014-12-10,-73.41798000999995,-37.62572979799995,Termoelectricas
LOS ESPINOS,ESPINOS S.A.,TERMOELECTRICA,PETROLEO DIESEL,121.276,2014-12-10,-71.45030224999994,-31.88301020399996,Termoelectricas
LOS GUINDOS,LOS GUINDOS GENERACION SPA,TERMOELECTRICA,PETROLEO DIESEL-GAS NATURAL,270.923,2014-12-10,-72.29124267599991,-37.102094008999984,Termoelectricas
LOS PINOS,COLBUN S.A.,TERMOELECTRICA,PETROLEO DIESEL,106.41,2014-12-10,-72.32474438399993,-37.08543571699994,Termoelectricas
LOS VIENTOS,GENERADORA METROPOLITANA SPA,TERMOELECTRICA,PETROLEO DIESEL,127.762,2014-12-10,-71.01285396699996,-32.84386417699994,Termoelectricas
LOUSIANA PACIFIC,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,3.0,2014-12-10,-72.47430426799997,-39.56096245799995,Termoelectricas
LOUSIANA PACIFIC II,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,3.0,2014-12-10,-72.46993659599991,-38.541765563999945,Termoelectricas
CENTRAL DE RESPALDO MAITENCILLO,EMPRESA ELECTRICA VALLENAR S.A.,TERMOELECTRICA,FUEL OIL NRO 6,67.792,2018-09-30,-70.91995645599991,-28.50944215399994,Termoelectricas
MANTOS BLANCOS,MANTOS COPPER S.A.,TERMOELECTRICA,PETROLEO DIESEL,27.92,2014-12-10,-70.06047762799994,-23.438990100999945,Termoelectricas
MANIHUALES,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,1.625,2014-12-10,-72.14256360499996,-45.153347881999935,Termoelectricas
MAULE,ELEKTRA GENERACION S.A.,TERMOELECTRICA,PETROLEO DIESEL,5.959,2014-12-10,-72.40687044399988,-35.360144583999954,Termoelectricas
MELINKA Y REPOLLAL,MUNICIPALIDAD DE GUAITECAS,TERMOELECTRICA,S/I,1.15,2018-09-30,-73.74499574799995,-43.89659953699999,Termoelectricas
MIMBRE,GENERADORA MIMBRE SPA,TERMOELECTRICA,PETROLEO DIESEL,2.985,2018-09-24,-71.00648144599995,-34.67640230999996,Termoelectricas
MONTE PATRIA,ELEKTRA GENERACION S.A.,TERMOELECTRICA,PETROLEO DIESEL,9.0,2014-12-10,-70.94910047699989,-30.69702677699996,Termoelectricas
MULTIEXPORT,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,0.8,2014-12-10,-72.97379288999991,-41.467820726999946,Termoelectricas
MULTIEXPORT II,SAGESA S.A.,TERMOELECTRICA,PETROLEO DIESEL,1.6,2014-12-10,-72.9759407759999,-41.467314157999965,Termoelectricas
NEHUENCO,COLBUN S.A.,TERMOELECTRICA,GAS NATURAL,326.97,2014-12-10,-71.32310155399989,-32.93662445999996,Termoelectricas
NEHUENCO 9B,COLBUN S.A.,TERMOELECTRICA,PETROLEO DIESEL,106.92,2014-12-10,-71.32310155399989,-32.93662445999996,Termoelectricas
NEHUENCO II,COLBUN S.A.,TERMOELECTRICA,GAS NATURAL,405.562,2014-12-10,-71.32310155399989,-32.93662445999996,Termoelectricas
NEWEN,GAS SUR  S.A.,TERMOELECTRICA,PROPANO,14.61,2014-12-10,-73.11273494699992,-36.77549162299994,Termoelectricas
NUEVA ALDEA II,ARAUCO BIOENERGIA SPA,TERMOELECTRICA,PETROLEO DIESEL,9.88555,2014-12-10,-72.47945112999992,-36.65979603099999,Termoelectricas
PUERTO IBANEZ,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,0.364,2014-12-10,-71.95626336499993,-46.27891618099994,Termoelectricas
NUEVA RENCA,GENERADORA METROPOLITANA SPA,TERMOELECTRICA,PETROLEO DIESEL,370.1,2014-12-10,-70.6869726079999,-33.418361011999934,Termoelectricas
NUEVA VENTANAS,EMPRESA ELECTRICA VENTANAS S.A.,TERMOELECTRICA,CARBON,243.093,2014-12-10,-71.48315610399993,-32.749812546999976,Termoelectricas
OLIVOS,ESPINOS S.A.,TERMOELECTRICA,PETROLEO DIESEL,99.936,2014-12-10,-71.47689111499994,-31.935341276999964,Termoelectricas
ORAFTI,ORAFTI CHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,7.2,2014-12-10,-72.3450634059999,-36.90681378399995,Termoelectricas
PAJONALES,PRIME ENERGIA QUICKSTART SPA,TERMOELECTRICA,PETROLEO DIESEL,101.36,2018-08-14,-70.91422823399989,-29.113520291999976,Termoelectricas
PALENA,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,1.232,2014-12-10,-71.79857383399997,-43.61564728099995,Termoelectricas
PETROPOWER,ENAP REFINERIAS S.A.,TERMOELECTRICA,PETCOKE,20.5,2014-12-10,-73.12171005799996,-36.78728738899997,Termoelectricas
PLACILLA,TECNORED S.A.,TERMOELECTRICA,PETROLEO DIESEL,2.373,2014-12-10,-71.55907020399991,-33.108468623999954,Termoelectricas
PLANTA DE ACIDO SULFURICO MEJILLONES,NORACID S.A.,TERMOELECTRICA,COGENERACION,20.0682,2014-12-10,-70.41443616799995,-23.09891258099998,Termoelectricas
PORVENIR,EDELMAG S.A.,TERMOELECTRICA,GAS NATURAL-PETROLEO,11.088,2014-12-10,-70.38079256999993,-53.291801488999965,Termoelectricas
CHAGUAL,PRIME ENERGIA QUICKSTART SPA,TERMOELECTRICA,PETROLEO DIESEL,102.1888,2018-08-14,-71.47754788399993,-31.94168626299995,Termoelectricas
PUERTO GALA,MUNICIPALIDAD DE CISNES,TERMOELECTRICA,S/I,0.23,2018-09-30,-73.20869695299996,-44.25765351999996,Termoelectricas
PUERTO GAVIOTA,MUNICIPALIDAD DE CISNES,TERMOELECTRICA,S/I,0.1,2018-09-30,-73.30465993199994,-44.89763937899994,Termoelectricas
PUERTO NATALES,EDELMAG S.A.,TERMOELECTRICA,GAS NATURAL-PETROLEO,14.427,2014-12-10,-72.4785865099999,-51.73067769399995,Termoelectricas
PUERTO WILLIAMS,EDELMAG S.A.,TERMOELECTRICA,PETROLEO,2.3832,2014-12-10,-67.57834653599991,-54.93317259199995,Termoelectricas
PUNITAQUI,ELEKTRA GENERACION S.A.,TERMOELECTRICA,PETROLEO DIESEL,9.0,2014-12-10,-71.24056244099995,-30.858016348999968,Termoelectricas
PUNTA ARENAS,EDELMAG S.A.,TERMOELECTRICA,PETROLEO DIESEL-GAS NATURAL,9.81,2014-12-10,-70.90688807799995,-53.15520235799994,Termoelectricas
PUNTA COLORADA,CIA. BARRICK CHILE GENERACION LTDA,TERMOELECTRICA,PETROLEO DIESEL,15.856,2014-12-10,-71.04286144499997,-29.36679960699996,Termoelectricas
PUYUHUAPI,EDELAYSEN,TERMOELECTRICA,PETROLEO DIESEL,0.292,2014-12-10,-72.5591633229999,-44.31941023199994,Termoelectricas
TRINCAO,ENERGIA SIETE SPA,TERMOELECTRICA,PETROLEO DIESEL,17.52,2014-12-10,-73.61430191199997,-43.09133642199998,Termoelectricas
QUINTERO,ENEL GENERACION CHILE S.A.,TERMOELECTRICA,PETROLEO DIESEL,248.397,2014-12-10,-71.48590457299997,-32.78763916299994,Termoelectricas
