NOMBRE,PROPIEDAD,TENSION,TIPO,FECHA_CREA,Latitude,Longitude
ANCOA - ALTO JAHUEL 500KV L4,ALTO JAHUEL TRANSMISORA DE ENERGÍA S.A.,500.0,NACIONAL,2017-12-20,-34.66848492352347,-70.91443470755743
TAP OFF PLACERES - PLACERES 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-33.05553591640851,-71.57414708824666
LOS ANGELES - CERRO NEGRO 44KV,COMPAÑÍA MINERA CERRO NEGRO S.A.,66.0,DEDICADO,2019-04-25,-32.58555939533945,-70.9128748414609
LLANOS DEL VIENTO – O'HIGGINS 220KV,AR LLANOS DEL VIENTO SPA,220.0,DEDICADO,2019-04-26,-23.73482596231585,-70.1117443906296
TAP CARRASCAL - CARRASCAL 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.41970689273765,-70.68864853051063
ANDES SOLAR II - ANDES (AES ANDES) 23KV,ANDES SOLAR II SPA,23.0,ZONAL,2021-09-15,-24.017487969750334,-68.58358545113337
PALPANA - RADOMIRO TOMIC 220 KV C1,ENGIE ENERGÍA CHILE S.A.,220.0,DEDICADO,2019-04-26,-22.208157569969316,-69.15544890870227
LAGO ATRAVESADO - TEHUELCHE,EDELAYSEN,23.0,S/I,2019-04-26,-45.68852506707074,-72.18942922378483
CHONCHI - QUELLON 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,ZONAL,2019-04-26,-42.86475488000218,-73.72437593866128
PUNTA DE CORTES - LO MIRANDA 66KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-34.198031633101685,-70.86226988738017
CENTRAL ALFALFAL - CENTRAL ALFALFAL II 220KV,AES ANDES S.A.,220.0,ZONAL,2019-04-26,-33.52556479919526,-70.22781714459224
ITAHUE - CURICO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-35.06758045543844,-71.29295900065554
CERRO NAVIA - CHENA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-33.47747131027317,-70.7316823513096
ESPERANZA - LAS VEGAS 110KV,ALFA TRANSMISORA DE ENERGÍA S.A.,110.0,ZONAL,2019-04-26,-32.8426901199209,-71.01155268441238
LOS TAMBORES - LA UNION 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-40.31232629861302,-73.03617723890098
LEYDA - SAN ANTONIO 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2023-04-10,-33.618297447393616,-71.53583696818365
CHUQUICAMATA - 10A 100KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,110.0,DEDICADO,2019-04-26,-22.30865091240449,-68.9122177548909
SAN FRANCISCO - LOS BRONCES 66KV,ANGLO AMERICAN LOS BRONCES,66.0,DEDICADO,2023-04-10,-33.15952802577962,-70.31376646647041
TIERRA AMARILLA - ATACAMA KOZAN 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-27.490583842795445,-70.27844388093744
MEJILLONES - ENAEX 110KV,ENAEX S.A.,110.0,DEDICADO,2019-04-26,-23.097191366278494,-70.42546596406645
CONCHI - CERRO PABELLON 220KV,GEOTÉRMICA DEL NORTE S.A.,220.0,DEDICADO,2017-12-20,-21.87454952106645,-68.42794467772406
MINERO - EL COBRE 110KV,CODELCO CHILE - DIVISIÓN EL TENIENTE,110.0,DEDICADO,2019-04-26,-34.097535401328784,-70.4618187764106
TAP OFF NIHUE - LAS ARAÑAS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-33.95063989560953,-71.47275313366617
TAP OFF MAYACA - TAP OFF LA PALMA 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2023-04-10,-32.864535826553016,-71.2067327239857
DON HECTOR - MAITENCILLO 220KV,TRANSELEC S.A.,220.0,NACIONAL,2021-09-15,-28.813970485894643,-70.84679601823363
LONCOCHE - PULLINQUE 66KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.46346584559458,-72.4037519771099
MULCHEN - PICOLTUE 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,ZONAL,2019-04-26,-37.68142366295165,-72.25647536001394
PORTEZUELO - LA ESTRELLA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-34.23678065805237,-71.63206620605403
DIEGO DE ALMAGRO - EL SALVADOR 110KV,CODELCO CHILE - DIVISIÓN EL SALVADOR,110.0,DEDICADO,2019-04-26,-26.325161481542786,-69.82403766052296
LOS ANGELES (CGE) - SANTA LUISA 154KV,CGE TRANSMISIÓN S.A.,154.0,ZONAL,2021-09-05,-37.4845589226784,-72.41472428754435
CAUQUENES - LA VEGA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-35.907638530757914,-72.37701129200373
ALTO JAHUEL – BAJOS DE MENA 110KV,TRANSMISORA ELÉCTRICA CORDILLERA SPA,110.0,ZONAL,2019-04-26,-33.66845188795031,-70.65307754581558
CEMENTO MELON - PRINCIPAL MINA NAVIO 44KV,MELON S.A,44.0,ZONAL,2021-09-10,-32.73207821602056,-71.19800845922094
A11_CHARRUA - ATR5 220KV,S/I,220.0,S/I,2019-04-26,-37.08842671826543,-72.3209793563936
FATIMA - ISLA DE MAIPO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2014-11-02,-33.75677063485435,-70.83617044867604
CARRERA PINTO - SECCIONADORA SAN ANDRES 220KV L1,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-27.1381752767847,-69.99179555829251
NUEVA POZO ALMONTE - CONDORES 220KV,RED ELÉCTRICA DEL NORTE S.A.,220.0,NACIONAL,2023-04-10,-20.27927171078285,-69.91609849346179
LASTARRIA - LONCOCHE 66 KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.35641372877844,-72.61777461278449
CHARRUA - LOS NOTROS 220KV L2,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-37.33868132516104,-72.00930700188772
A4_CHARRUA 154KV - CHARRUA 66KV,S/I,66.0,ZONAL,2019-04-26,-37.09420076998967,-72.32246979016189
FUENTECILLA - SAN VICENTE DE TAGUA TAGUA 66 KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-34.43174959605138,-71.09239878225536
CENTRAL TOCOPILLA - A 110KV,ENGIE ENERGÍA CHILE S.A.,110.0,DEDICADO,2019-04-26,-22.255960484146502,-69.56597478789257
ENTRE RIOS - ANCOA 500KV,TRANSELEC S.A.,500.0,NACIONAL,2019-04-26,-36.39765572950693,-71.7046320043477
LA HUELLA - DON HECTOR 220KV,AUSTRIANSOLAR CHILE SEIS SPA,220.0,NACIONAL,2023-04-10,-29.132016793024203,-70.91963840600864
CARDONES - COPAYAPU 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-27.48600852084848,-70.38456232377428
CERRO DOMINADOR - ENCUENTRO 220KV,TRANSMISORA MEJILLONES S.A.,220.0,DEDICADO,2023-04-10,-22.52753532490233,-69.50260255706657
VILLARRICA - PUCON 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.34096495896327,-72.09499215981998
TAP ALTO CACHAPOAL - ALTO CACHAPOAL 66 KV,ELÉCTRICA CIPRESILLOS SPA,66.0,ZONAL,2019-04-26,-34.343273013244925,-70.37936401510254
DIEGO DE ALMAGRO - PFV JAVIERA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-26.34553890944341,-70.12435685629693
FARELLON - CHIMBORAZO 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2023-04-10,-24.036624842968266,-69.561825989319
EL COBRE (ENGIE) - ESPERANZA 220KV,RED ELÉCTRICA DEL NORTE 2 S.A.,220.0,DEDICADO,2017-12-20,-23.137970627811125,-69.32500768999736
CENTRAL RUCATAYO - RUCATAYO 220KV,TRANSRUCATAYO S.A.,220.0,DEDICADO,2023-04-10,-40.61974414534632,-72.70518426568924
VICTORIA - TRAIGUEN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-38.24804856508813,-72.48641761785954
TAP LA PALOMA - LA RONDA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-34.55621902159672,-70.9584110116342
S/E TAP OFF LLANOS BLANCOS - TAP OFF LLANOS BLANCOS (ESTRUCTURA N°77) 220KV,PRIME ENERGÍA QUICKSTART SPA,220.0,DEDICADO,2023-04-10,-30.14813485376884,-71.21893510410005
TAP OFF ENLACE ANTUCOYA - ANTUCOYA 110KV,MINERA ANTUCOYA,110.0,DEDICADO,2021-09-20,-22.65618609741121,-69.8533758025115
NEPTUNO - CHENA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2021-09-24,-33.489971333304595,-70.73150824349085
ESPERANZA - CALERA CENTRO 66KV,ALFA TRANSMISORA DE ENERGÍA S.A.,66.0,DEDICADO,2019-04-25,-32.806472346416,-71.10406827893799
EL SAUCE - COMBARBALA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-10,-31.13578071783597,-71.07868988170155
EL EDEN - ALTO DEL CARMEN 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-28.655710501737985,-70.63427744904293
CACHIYUYAL - PAMPA NORTE 220KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-25.54334007520933,-70.25504708314838
ARMERILLO - LA MINA 66KV,ALFA TRANSMISORA DE ENERGÍA S.A.,66.0,DEDICADO,2021-09-08,-35.813458416799286,-70.85917834536363
PAN DE AZUCAR - PUNTA COLORADA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-29.64316259517744,-71.21219738434385
MALGARIDA - ALMEYDA 220KV,ALMEYDA SPA,220.0,ZONAL,2023-04-10,-26.227573129968164,-70.02487647088013
DIEGO DE ALMAGRO - CENTRAL ANDES GENERACION 110KV,ANDES GENERACIÓN SPA,110.0,ZONAL,2019-04-26,-26.402041497898672,-70.04292772468676
VALDIVIA - EL LAUREL 220KV,TRANSELEC S.A.,220.0,NACIONAL,2023-04-10,-39.8206006116231,-73.1972921360049
PUEBLO SECO - CHARRUA 154 KV,TRANSELEC S.A.,154.0,ZONAL,2023-04-10,-36.99202516894543,-72.22150819099782
CONCEPCION - MAHNS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-36.71688379454708,-72.97671016038147
LINARES NORTE - LINARES 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-35.83624962191378,-71.63629716513036
METRO - LORD COCHRANE 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.44638349999994,-70.65516499999998
CHARRUA - LOS ANGELES (CGE) 154KV,CGE TRANSMISIÓN S.A.,154.0,ZONAL,2019-04-26,-37.28910114472794,-72.35454316532483
DEUCO - PICOIQUEN 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,DEDICADO,2019-04-25,-37.82143883785065,-72.72585283759159
NANCAGUA - PANIAHUE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.655001639424675,-71.27543905049538
SECCIONADORA ALTO MELIPILLA - ALTO MELIPILLA 220KV,ELETRANS II S.A.,220.0,ZONAL,2023-04-10,-33.69194844671674,-71.23658197768782
CARDONES - MAGNETITA 110KV,COMPAÑÍA MINERA DEL PACÍFICO S.A.,110.0,DEDICADO,2019-04-26,-27.49664239928151,-70.35159125097549
LOS LOROS - CENTRAL PARQUE SOLAR LOS LOROS 110KV,SOLAR LOS LOROS SPA,110.0,ZONAL,2021-09-15,-27.829524928546636,-70.14865806182615
CENTRAL PARQUE EOLICO TALTAL - PORTAL GCM 33KV,GUANACO COMPAÑÍA MINERA SPA,33.0,ZONAL,2021-09-15,-25.060144550292517,-69.86087070317453
CENTRAL SAN PEDRO DE DALCAHUE - CHILOE 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,DEDICADO,2019-04-26,-42.21799296743479,-73.80145715121438
CHIBURGO - COLBUN 66KV,ALFA TRANSMISORA DE ENERGÍA S.A.,66.0,DEDICADO,2019-04-25,-35.67561849498096,-71.36548621286038
CENTRAL CABO LEONES II – IBERATACAMA 220KV,PARQUE EÓLICO ATACAMA SPA,220.0,DEDICADO,2019-04-26,-28.949593409958805,-71.46135462274364
PULLINQUE - LOS LAGOS 66kV,TRANSELEC S.A.,66.0,ZONAL,2017-12-20,-39.72494614914347,-72.51687396877891
CHARRUA - HUALPEN 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-36.930890416383775,-72.7299776185256
MARCHIGUE - ALCONES 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.401627793423735,-71.67453696303255
O'HIGGINS - COLOSO 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-23.76147360023775,-70.33214176864006
TAP LAMPA - LAMPA 220KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220.0,DEDICADO,2017-12-20,-33.31921892596834,-70.75819949288356
LA CRUZ SOLAR - TAP OFF LA CRUZ SOLAR 220KV,FOTOVOLTAICA NORTE GRANDE 1,220.0,DEDICADO,2019-04-26,-22.275218386436794,-69.6339153992933
PARGUA - NUEVA ANCUD 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,NACIONAL,2023-04-10,-41.86589647505419,-73.58598643082618
SAN JERONIMO - LAS BALANDRAS 66KV,LITORAL TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-33.37900459590112,-71.63494976788343
QUINQUIMO - CABILDO 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-32.46896990191809,-71.1948682464431
TEHUELCHE - BAGUALES,EDELAYSEN,23.0,S/I,2019-04-26,-45.5603404805542,-72.08417550461931
SAN FERNANDO - TENO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.74489441566689,-71.04723154965319
TAP EL MANZANO - EL MANZANO 220KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220.0,DEDICADO,2019-04-26,-33.15929833156302,-70.79209989019543
KIMAL - ENCUENTRO 220kV,SOCIEDAD AUSTRAL DE TRANSMISIÓN TRONCAL S.A.,220.0,NACIONAL,2017-12-20,-22.289222266477378,-69.52623978929115
PARINACOTA - CHINCHORRO 66KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,66.0,ZONAL,2019-04-25,-18.46938950506382,-70.28411361683904
SANTA ELVIRA - NUEVA ALDEA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.64231622153349,-72.28214180688741
DON GOYO - LA CEBADA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2023-04-10,-30.78730636373996,-71.56056753643207
MIRAJE - ENCUENTRO 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-22.3512021167252,-69.5404860499635
LAGUNAS - CHALLACOLLO 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-20.8870549674884,-69.44762774047192
CIRUELOS - CERROS DE HUICHAHUE 220KV,ELETRANS S.A.,220.0,NACIONAL,2019-04-26,-39.7408932649285,-72.90578633061953
AGUA SANTA - PLACILLA 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-33.09173561585666,-71.5522611476048
CENTRAL CUMBRES -  MOCHO 23KV,CUMBRES SPA,23.0,DEDICADO,2023-04-10,-40.64316416168857,-72.22949090736991
HUALPEN - SAN VICENTE 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-36.766542672345686,-73.11569674854124
ESCONDIDA - MONTURAQUI 69KV,MINERA ESCONDIDA LTDA.,69.0,DEDICADO,2017-12-20,-24.21215352214825,-68.69580055493205
COLACO - PARGUA 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,ZONAL,2023-04-10,-41.777370794795566,-73.50207629556546
LLANQUIHUE - TAP LLANQUIHUE 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,ZONAL,2023-04-10,-41.28347997599994,-73.00715074349998
HUERTOS FAMILIARES – EL MANZANO (ENEL TRANSMISION) 33kV,ENEL GREEN POWER CHILE S.A.,33.0,S/I,2019-04-26,-33.132998959972404,-70.79360585254658
NUEVA VENTANAS - NOGALES 220KV,AES ANDES S.A.,220.0,DEDICADO,2019-04-26,-32.77033301980119,-71.34226758123717
CARDONES - CENTRAL CARDONES 220KV,CENTRAL CARDONES S.A.,220.0,DEDICADO,2023-04-10,-27.488766499999937,-70.38579699999997
TAP OFF LLANOS - AGUAS BLANCAS 66KV,ATACAMA MINERALS CHILE S.C.M.,66.0,DEDICADO,2017-12-20,-24.0250137793405,-69.8184704758973
ENCUENTRO - CENTINELA 220KV,RED ELÉCTRICA DEL NORTE 2 S.A.,220.0,DEDICADO,2019-04-26,-22.61351290166105,-69.3239364882025
TAP RECOLETA - RECOLETA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.3818846963989,-70.63829103240802
ILLAPA - CARRERA PINTO 220KV L2,ELETRANS S.A.,220.0,DEDICADO,2019-04-26,-26.79713799991129,-69.90616725163292
GUARDIAMARINA - ESMERALDA 110KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,110.0,ZONAL,2019-04-26,-23.63320219778036,-70.37550466017623
LONCOCHE - VILLARRICA L2 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.29862234854384,-72.42296770453638
RIO ACONCAGUA – POLPAICO (TRANSELEC) 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-32.9736238655015,-70.87003354910657
TAP PHI - PHI 66KV,ANGLO AMERICAN LOS BRONCES,66.0,DEDICADO,2017-12-20,-33.210710546422035,-70.33903577392047
ANTOFAGASTA - ALTO NORTE 110KV,COMPLEJO METALÚRGICO ALTONORTE S.A.,110.0,ZONAL,2019-04-26,-23.726690417921876,-70.34008552743026
CHACAYA - GNL MEJILLONES 110KV,SOCIEDAD GNL MEJILLONES S.A.,110.0,DEDICADO,2017-12-20,-23.08564816430885,-70.37106149156304
A1_NALCAS - CALLAO 23KV,S/I,23.0,DEDICADO,2019-04-26,-40.89194748735055,-72.34045460053996
CERRO NAVIA - RENCA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.41348593556863,-70.71003025929082
ALTO JAHUEL - LOS GUINDOS (FFCC) 66KV,EMPRESA DE LOS FERROCARRILES DEL ESTADO,66.0,ZONAL,2021-09-08,-33.71193407607713,-70.70796343227312
TAP OFF ALGARROBO - CASABLANCA 66kV,CHILQUINTA TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-33.34996140854376,-71.50098990160636
SAN PEDRO - MIRAFLORES 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2023-04-10,-32.998836955357895,-71.39460170833235
CARDONES - PLANTA MATTA 110KV,GUACOLDA ENERGÍA SPA,110.0,DEDICADO,2019-04-26,-27.446720917861903,-70.32181163710662
PORTEZUELO - MARCHIGUE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.37419805649672,-71.60870048401982
QUILAPILUN - LOS MAQUIS 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,NACIONAL,2019-04-26,-33.02000043491326,-70.41387838350087
TAP SAN RAFAEL - SAN RAFAEL 110KV,ALFA TRANSMISORA DE ENERGÍA S.A.,110.0,ZONAL,2019-04-26,-32.829196271660514,-70.61864183266219
NUEVA CHUQUICAMATA - SALAR 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,NACIONAL,2023-04-10,-22.350541275465183,-68.90719488375716
VALDIVIA (STS) - PICARTE 66kV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-39.81505417000614,-73.20586549739882
TAP SAN JOSE - SAN JOSE 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.44591542230499,-70.71935502552645
TOCOPILLA – KIMAL 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,ZONAL,2019-04-26,-22.2212351083857,-69.89975480498056
CHUQUICAMATA - SALAR 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,NACIONAL,2019-04-26,-22.341384875781547,-68.91119393504412
PULELFU - CENTRAL PULELFU 66KV,EMPRESA ELÉCTRICA LA LEONERA S.A.,66.0,DEDICADO,2023-04-10,-40.810780987841326,-72.38701142797471
TORQUEMADA - CONCON 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-32.93442317601597,-71.47317674846833
CARRERA PINTO - SECCIONADORA SAN ANDRES 220KV L2,ELETRANS S.A.,220.0,NACIONAL,2019-04-26,-27.140297486419517,-69.99301722614055
KELAR - KAPATUR 220KV,TAMAKAYA ENERGÍA SPA,220.0,DEDICADO,2019-04-26,-23.07754581668684,-70.33116196084006
CHUQUICAMATA - KM6 100 KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,110.0,DEDICADO,2019-04-26,-22.31169882591703,-68.90614812640622
CURANILAHUE - TRES PINOS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-37.539732921373485,-73.40050518479428
HUASCO - MAITENCILLO 110KV L1,TRANSELEC S.A.,110.0,DEDICADO,2019-04-26,-28.50511775082025,-71.09210968491095
TAP OFF QUILLAGUA - PEQ 220KV,PARQUE FOTOVOLTAICO NUEVO QUILLAGUA SPA,220.0,DEDICADO,2019-04-26,-21.658058885583408,-69.50521734166354
RANCAGUA - ALAMEDA 66KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.16709809262335,-70.72632885032822
CHOAPA - QUEREO 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-31.93865180203757,-71.47690152107502
PAPOSO - CACHIYUYAL 220KV,TRANSELEC S.A.,220.0,DEDICADO,2021-09-23,-25.24237054727064,-70.33997756576602
CABRERO - MASISA 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,DEDICADO,2019-04-25,-37.04100731771143,-72.39606051637291
VICUÑA - BAÑOS DEL TORO 110KV,COMPAÑÍA MINERA ZALDÍVAR LTDA,110.0,DEDICADO,2021-09-15,-29.93396452163688,-70.35368424464713
CHIMBORAZO - DOMEYKO 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-24.230057813214327,-69.18138007227184
ANCOA - ALTO JAHUEL 500KV L1,TRANSELEC S.A.,500.0,NACIONAL,2019-04-26,-34.72404807095393,-70.99799201175179
RAPEL - QUELENTARO 220KV,CGE TRANSMISIÓN S.A.,220.0,ZONAL,2019-04-26,-34.04049051565912,-71.58820492443975
BUIN (CGE) - FATIMA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-33.77516363225534,-70.74357441778149
TAP LA PINTANA - LA PINTANA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.617956955999944,-70.61695776449997
DOS AMIGOS - ALGARROBO 110kV,TRANSELEC S.A.,110.0,ZONAL,2019-04-26,-28.87403315657499,-70.92738164505583
RAHUE - PILAUCO 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,DEDICADO,2019-04-29,-40.57465127314151,-73.08396404767188
LINARES - PARRAL 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-35.990078382619444,-71.71974080780305
TAP VITACURA - VITACURA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.40548046368128,-70.60587331506781
PLAYA ANCHA – LA POLVORA 110KV,CASABLANCA TRANSMISORA DE ENERGÍA S.A.,110.0,ZONAL,2019-04-26,-33.06375401098718,-71.64219788920487
CHIRRE - MANTILHUE 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,DEDICADO,2019-04-26,-40.62324957654548,-72.51133890007868
RUCUE - CHARRUA 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,DEDICADO,2019-04-26,-37.211203470835486,-72.08721171222669
MAITENCILLO - VALLENAR 110KV,TRANSELEC S.A.,110.0,ZONAL,2019-04-26,-28.55082967892422,-70.85250450818654
ANCOA - ITAHUE 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-35.41902710942864,-71.35390408740592
LIRCAY - MARIPOSAS 66KV,HIDROELÉCTRICA RÍO LIRCAY S.A.,66.0,DEDICADO,2019-04-25,-35.56646071757658,-71.2675206311109
SAN PEDRO - VENTANAS 110KV,COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.,110.0,ZONAL,2019-04-26,-32.84573836202346,-71.376752258108
ESMERALDA - URIBE 110KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,110.0,DEDICADO,2019-04-26,-23.630236428089454,-70.3389953994105
CAITAN – DESALINIZADORA Y BOMBEO (SGO) 66KV,CAITAN SPA,66.0,DEDICADO,2023-04-10,-23.078341428103805,-70.3320103199882
ENCUENTRO - MMH 220KV,CODELCO CHILE - DIVISIÓN MINISTRO HALES,220.0,DEDICADO,2016-08-01,-22.295855176579263,-69.21367336251083
CHILLAN - MONTERRICO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.60968024754667,-72.0752475686908
MINERO - COLON 110KV,CODELCO CHILE - DIVISIÓN EL TENIENTE,110.0,DEDICADO,2019-04-26,-34.088975029102386,-70.46806011446452
COPAYAPU - GALLEGUILLOS 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2017-12-20,-27.37955360284512,-70.40758455937488
MMH - TCHITACK 220KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,220.0,DEDICADO,2021-09-20,-22.3450143369606,-68.87526040711641
RIO AZUL - SANTA BARBARA,EDELAYSEN,23.0,S/I,2019-04-26,-43.21373637142954,-72.4230321451757
CHARRUA - ENLACE 66KV,AES ANDES S.A.,66.0,ZONAL,2019-04-25,-37.09437090279319,-72.32351642748411
SAN GREGORIO - PARRAL 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-36.20546482126244,-71.81681629259928
IEM - TEN GIS 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,DEDICADO,2023-04-10,-23.08867306479497,-70.40719494723099
CURANILAHUE NORTE - TRES PINOS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-05,-37.61247577664424,-73.41814940335489
LOS VARONES – DUQUECO 220 kV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-37.48336301823672,-72.31997353280386
CANDELARIA - MINERO 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,DEDICADO,2019-04-26,-34.04700451210044,-70.53865504002576
CERRO NAVIA - CENTRAL SANTIAGO SOLAR 110KV,COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.,110.0,ZONAL,2023-04-10,-33.25199292267346,-70.75218608668312
DON ANTONIO - ANA MARIA 220KV,TSGF SPA,220.0,DEDICADO,2019-04-26,-22.036150209217507,-69.60082324450103
